date,time,location,result,rarity,pity,banner,player_id,banner_type,pity_4
2023-08-16,23:07:46,China,harbinger_of_dawn,3,8,Character Event,player_bc0074db6c,301,1
2023-08-16,23:07:46,China,sharpshooters_oath,3,9,Character Event,player_bc0074db6c,301,2
2023-08-17,00:06:32,China,ferrous_shadow,3,33,Standard,player_bc0074db6c,200,1
2023-08-17,00:06:32,China,cool_steel,3,34,Standard,player_bc0074db6c,200,2
2023-08-17,00:06:32,China,sharpshooters_oath,3,35,Standard,player_bc0074db6c,200,3
2023-08-17,00:06:32,China,raven_bow,3,36,Standard,player_bc0074db6c,200,4
2023-08-17,00:06:32,China,black_tassel,3,37,Standard,player_bc0074db6c,200,5
2023-08-17,00:06:32,China,magic_guide,3,38,Standard,player_bc0074db6c,200,6
2023-08-17,00:06:32,China,rainslasher,4,39,Standard,player_bc0074db6c,200,7
2023-08-17,00:06:32,China,magic_guide,3,40,Standard,player_bc0074db6c,200,1
2023-08-17,00:06:32,China,harbinger_of_dawn,3,41,Standard,player_bc0074db6c,200,2
2023-08-17,00:06:32,China,thrilling_tales_of_dragon_slayers,3,42,Standard,player_bc0074db6c,200,3
2023-08-17,00:07:06,China,sharpshooters_oath,3,43,Standard,player_bc0074db6c,200,4
2023-08-17,20:29:36,China,emerald_orb,3,10,Character Event,player_bc0074db6c,301,3
2023-08-17,20:29:40,China,emerald_orb,3,11,Character Event,player_bc0074db6c,301,4
2023-08-17,20:29:44,China,eye_of_perception,4,12,Character Event,player_bc0074db6c,301,5
2023-08-17,20:33:50,China,debate_club,3,13,Character Event,player_bc0074db6c,301,1
2023-08-28,02:55:32,China,ferrous_shadow,3,14,Character Event,player_bc0074db6c,301,2
2023-08-28,02:55:32,China,emerald_orb,3,15,Character Event,player_bc0074db6c,301,3
2023-08-28,02:55:32,China,debate_club,3,16,Character Event,player_bc0074db6c,301,4
2023-08-28,02:55:32,China,thrilling_tales_of_dragon_slayers,3,17,Character Event,player_bc0074db6c,301,5
2023-08-28,02:55:32,China,debate_club,3,18,Character Event,player_bc0074db6c,301,6
2023-08-28,02:55:32,China,ferrous_shadow,3,19,Character Event,player_bc0074db6c,301,7
2023-08-28,02:55:32,China,harbinger_of_dawn,3,20,Character Event,player_bc0074db6c,301,8
2023-08-28,02:55:32,China,slingshot,3,21,Character Event,player_bc0074db6c,301,9
2023-08-28,02:55:32,China,barbara,4,22,Character Event,player_bc0074db6c,301,10
2023-08-28,02:55:32,China,lynette,4,23,Character Event,player_bc0074db6c,301,1
2023-08-28,03:24:03,China,harbinger_of_dawn,3,24,Character Event,player_bc0074db6c,301,1
2023-08-28,03:24:03,China,emerald_orb,3,25,Character Event,player_bc0074db6c,301,2
2023-08-28,03:24:03,China,thrilling_tales_of_dragon_slayers,3,26,Character Event,player_bc0074db6c,301,3
2023-08-28,03:24:03,China,slingshot,3,27,Character Event,player_bc0074db6c,301,4
2023-08-28,03:24:03,China,magic_guide,3,28,Character Event,player_bc0074db6c,301,5
2023-08-28,03:24:03,China,barbara,4,29,Character Event,player_bc0074db6c,301,6
2023-08-28,03:24:03,China,emerald_orb,3,30,Character Event,player_bc0074db6c,301,1
2023-08-28,03:24:03,China,sharpshooters_oath,3,31,Character Event,player_bc0074db6c,301,2
2023-08-28,03:24:03,China,harbinger_of_dawn,3,32,Character Event,player_bc0074db6c,301,3
2023-08-28,03:24:03,China,cool_steel,3,33,Character Event,player_bc0074db6c,301,4
2023-08-31,20:01:39,China,debate_club,3,44,Standard,player_bc0074db6c,200,5
2023-09-02,23:44:23,China,slingshot,3,45,Standard,player_bc0074db6c,200,6
2023-09-02,23:44:32,China,harbinger_of_dawn,3,46,Standard,player_bc0074db6c,200,7
2023-09-02,23:44:38,China,thrilling_tales_of_dragon_slayers,3,47,Standard,player_bc0074db6c,200,8
2023-09-02,23:44:42,China,sharpshooters_oath,3,48,Standard,player_bc0074db6c,200,9
2023-09-02,23:44:48,China,favonius_lance,4,49,Standard,player_bc0074db6c,200,10
2023-09-07,20:46:32,China,harbinger_of_dawn,3,1,Weapon Event,player_bc0074db6c,302,3
2023-09-10,19:02:56,China,cool_steel,3,50,Standard,player_bc0074db6c,200,1
2023-09-20,22:15:26,China,slingshot,3,51,Standard,player_bc0074db6c,200,2
2023-09-27,14:30:46,China,skyrider_sword,3,34,Character Event,player_bc0074db6c,301,5
2023-09-27,14:30:46,China,sharpshooters_oath,3,35,Character Event,player_bc0074db6c,301,6
2023-09-27,14:30:46,China,ferrous_shadow,3,36,Character Event,player_bc0074db6c,301,7
2023-09-27,14:30:46,China,slingshot,3,37,Character Event,player_bc0074db6c,301,8
2023-09-27,14:30:46,China,bloodtainted_greatsword,3,38,Character Event,player_bc0074db6c,301,9
2023-09-27,14:30:46,China,xingqiu,4,39,Character Event,player_bc0074db6c,301,10
2023-09-27,14:30:46,China,slingshot,3,40,Character Event,player_bc0074db6c,301,1
2023-09-27,14:30:46,China,fischl,4,41,Character Event,player_bc0074db6c,301,2
2023-09-27,14:30:46,China,debate_club,3,42,Character Event,player_bc0074db6c,301,1
2023-09-27,14:30:46,China,xingqiu,4,43,Character Event,player_bc0074db6c,301,2
2023-09-27,14:30:56,China,magic_guide,3,44,Character Event,player_bc0074db6c,301,1
2023-09-27,14:30:56,China,magic_guide,3,45,Character Event,player_bc0074db6c,301,2
2023-09-27,14:30:56,China,bloodtainted_greatsword,3,46,Character Event,player_bc0074db6c,301,3
2023-09-27,14:30:56,China,debate_club,3,47,Character Event,player_bc0074db6c,301,4
2023-09-27,14:30:56,China,magic_guide,3,48,Character Event,player_bc0074db6c,301,5
2023-09-27,14:30:56,China,raven_bow,3,49,Character Event,player_bc0074db6c,301,6
2023-09-27,14:30:56,China,bloodtainted_greatsword,3,50,Character Event,player_bc0074db6c,301,7
2023-09-27,14:30:56,China,black_tassel,3,51,Character Event,player_bc0074db6c,301,8
2023-09-27,14:30:56,China,raven_bow,3,52,Character Event,player_bc0074db6c,301,9
2023-09-27,14:30:56,China,fischl,4,53,Character Event,player_bc0074db6c,301,10
2023-09-27,14:31:25,China,harbinger_of_dawn,3,54,Character Event,player_bc0074db6c,301,1
2023-09-27,14:31:25,China,slingshot,3,55,Character Event,player_bc0074db6c,301,2
2023-09-27,14:31:25,China,debate_club,3,56,Character Event,player_bc0074db6c,301,3
2023-09-27,14:31:25,China,skyrider_sword,3,57,Character Event,player_bc0074db6c,301,4
2023-09-27,14:31:25,China,magic_guide,3,58,Character Event,player_bc0074db6c,301,5
2023-09-27,14:31:25,China,thrilling_tales_of_dragon_slayers,3,59,Character Event,player_bc0074db6c,301,6
2023-09-27,14:31:25,China,black_tassel,3,60,Character Event,player_bc0074db6c,301,7
2023-09-27,14:31:25,China,thrilling_tales_of_dragon_slayers,3,61,Character Event,player_bc0074db6c,301,8
2023-09-27,14:31:25,China,fischl,4,62,Character Event,player_bc0074db6c,301,9
2023-09-27,14:31:25,China,bloodtainted_greatsword,3,63,Character Event,player_bc0074db6c,301,1
2023-09-27,14:31:35,China,harbinger_of_dawn,3,64,Character Event,player_bc0074db6c,301,2
2023-09-27,14:31:41,China,emerald_orb,3,65,Character Event,player_bc0074db6c,301,3
2023-09-27,14:31:46,China,raven_bow,3,66,Character Event,player_bc0074db6c,301,4
2023-09-27,14:32:11,China,cool_steel,3,67,Character Event,player_bc0074db6c,301,5
2023-09-27,14:32:18,China,ferrous_shadow,3,68,Character Event,player_bc0074db6c,301,6
2023-09-27,14:32:25,China,debate_club,3,69,Character Event,player_bc0074db6c,301,7
2023-09-27,14:33:38,China,magic_guide,3,70,Character Event,player_bc0074db6c,301,8
2023-09-27,14:33:43,China,sacrificial_fragments,4,71,Character Event,player_bc0074db6c,301,9
2023-09-27,14:33:49,China,cool_steel,3,72,Character Event,player_bc0074db6c,301,1
2023-09-27,14:33:56,China,ferrous_shadow,3,73,Character Event,player_bc0074db6c,301,2
2023-09-27,14:34:02,China,harbinger_of_dawn,3,74,Character Event,player_bc0074db6c,301,3
2023-09-27,14:34:08,China,xingqiu,4,75,Character Event,player_bc0074db6c,301,4
2023-09-27,14:34:13,China,diluc,5,76,Character Event,player_bc0074db6c,301,1
2023-09-27,14:35:01,China,magic_guide,3,1,Character Event,player_bc0074db6c,301,2
2023-09-27,14:35:01,China,cool_steel,3,2,Character Event,player_bc0074db6c,301,3
2023-09-27,14:35:01,China,thrilling_tales_of_dragon_slayers,3,3,Character Event,player_bc0074db6c,301,4
2023-09-27,14:35:01,China,fischl,4,4,Character Event,player_bc0074db6c,301,5
2023-09-27,14:35:01,China,skyrider_sword,3,5,Character Event,player_bc0074db6c,301,1
2023-09-27,14:35:01,China,emerald_orb,3,6,Character Event,player_bc0074db6c,301,2
2023-09-27,14:35:01,China,cool_steel,3,7,Character Event,player_bc0074db6c,301,3
2023-09-27,14:35:01,China,magic_guide,3,8,Character Event,player_bc0074db6c,301,4
2023-09-27,14:35:01,China,debate_club,3,9,Character Event,player_bc0074db6c,301,5
2023-09-27,14:35:01,China,slingshot,3,10,Character Event,player_bc0074db6c,301,6
2023-09-28,20:38:23,China,sharpshooters_oath,3,11,Character Event,player_bc0074db6c,301,7
2023-09-28,20:46:03,China,ferrous_shadow,3,12,Character Event,player_bc0074db6c,301,8
2023-09-28,20:46:06,China,debate_club,3,13,Character Event,player_bc0074db6c,301,9
2023-09-28,20:46:09,China,the_widsith,4,14,Character Event,player_bc0074db6c,301,10
2023-09-28,20:46:13,China,skyrider_sword,3,15,Character Event,player_bc0074db6c,301,1
2023-09-28,20:46:16,China,magic_guide,3,16,Character Event,player_bc0074db6c,301,2
2023-09-28,20:46:19,China,diona,4,17,Character Event,player_bc0074db6c,301,3
2023-09-28,20:46:22,China,emerald_orb,3,18,Character Event,player_bc0074db6c,301,1
2023-09-28,20:46:25,China,debate_club,3,19,Character Event,player_bc0074db6c,301,2
2023-09-28,20:46:27,China,black_tassel,3,20,Character Event,player_bc0074db6c,301,3
2023-09-28,20:46:30,China,harbinger_of_dawn,3,21,Character Event,player_bc0074db6c,301,4
2023-09-29,21:13:22,China,thrilling_tales_of_dragon_slayers,3,22,Character Event,player_bc0074db6c,301,5
2023-09-30,23:21:27,China,black_tassel,3,23,Character Event,player_bc0074db6c,301,6
2023-09-30,23:21:55,China,black_tassel,3,24,Character Event,player_bc0074db6c,301,7
2023-09-30,23:21:59,China,ferrous_shadow,3,25,Character Event,player_bc0074db6c,301,8
2023-09-30,23:22:03,China,diona,4,26,Character Event,player_bc0074db6c,301,9
2023-10-01,23:52:49,China,sharpshooters_oath,3,27,Character Event,player_bc0074db6c,301,1
2023-10-01,23:52:53,China,thrilling_tales_of_dragon_slayers,3,28,Character Event,player_bc0074db6c,301,2
2023-10-03,23:15:09,China,emerald_orb,3,29,Character Event,player_bc0074db6c,301,3
2023-10-03,23:15:12,China,debate_club,3,30,Character Event,player_bc0074db6c,301,4
2023-10-03,23:15:17,China,thrilling_tales_of_dragon_slayers,3,31,Character Event,player_bc0074db6c,301,5
2023-10-03,23:15:17,China,thrilling_tales_of_dragon_slayers,3,32,Character Event,player_bc0074db6c,301,6
2023-10-03,23:15:17,China,thrilling_tales_of_dragon_slayers,3,33,Character Event,player_bc0074db6c,301,7
2023-10-03,23:15:17,China,raven_bow,3,34,Character Event,player_bc0074db6c,301,8
2023-10-03,23:15:17,China,the_flute,4,35,Character Event,player_bc0074db6c,301,9
2023-10-03,23:15:17,China,emerald_orb,3,36,Character Event,player_bc0074db6c,301,1
2023-10-03,23:15:17,China,ferrous_shadow,3,37,Character Event,player_bc0074db6c,301,2
2023-10-03,23:15:17,China,ferrous_shadow,3,38,Character Event,player_bc0074db6c,301,3
2023-10-03,23:15:17,China,skyrider_sword,3,39,Character Event,player_bc0074db6c,301,4
2023-10-03,23:15:17,China,raven_bow,3,40,Character Event,player_bc0074db6c,301,5
2023-10-04,23:51:59,China,ferrous_shadow,3,41,Character Event,player_bc0074db6c,301,6
2023-10-04,23:51:59,China,ferrous_shadow,3,42,Character Event,player_bc0074db6c,301,7
2023-10-04,23:51:59,China,slingshot,3,43,Character Event,player_bc0074db6c,301,8
2023-10-04,23:51:59,China,thrilling_tales_of_dragon_slayers,3,44,Character Event,player_bc0074db6c,301,9
2023-10-04,23:51:59,China,xingqiu,4,45,Character Event,player_bc0074db6c,301,10
2023-10-04,23:51:59,China,emerald_orb,3,46,Character Event,player_bc0074db6c,301,1
2023-10-04,23:51:59,China,bloodtainted_greatsword,3,47,Character Event,player_bc0074db6c,301,2
2023-10-04,23:51:59,China,raven_bow,3,48,Character Event,player_bc0074db6c,301,3
2023-10-04,23:51:59,China,debate_club,3,49,Character Event,player_bc0074db6c,301,4
2023-10-04,23:51:59,China,ferrous_shadow,3,50,Character Event,player_bc0074db6c,301,5
2023-10-04,23:52:44,China,bloodtainted_greatsword,3,52,Standard,player_bc0074db6c,200,3
2023-10-04,23:52:47,China,sharpshooters_oath,3,53,Standard,player_bc0074db6c,200,4
2023-10-04,23:52:50,China,debate_club,3,54,Standard,player_bc0074db6c,200,5
2023-10-04,23:52:52,China,noelle,4,55,Standard,player_bc0074db6c,200,6
2023-10-04,23:52:56,China,raven_bow,3,56,Standard,player_bc0074db6c,200,1
2023-10-04,23:53:13,China,ferrous_shadow,3,51,Character Event,player_bc0074db6c,301,6
2023-10-04,23:53:13,China,the_stringless,4,52,Character Event,player_bc0074db6c,301,7
2023-10-04,23:53:13,China,ferrous_shadow,3,53,Character Event,player_bc0074db6c,301,1
2023-10-04,23:53:13,China,slingshot,3,54,Character Event,player_bc0074db6c,301,2
2023-10-04,23:53:13,China,thrilling_tales_of_dragon_slayers,3,55,Character Event,player_bc0074db6c,301,3
2023-10-04,23:53:13,China,raven_bow,3,56,Character Event,player_bc0074db6c,301,4
2023-10-04,23:53:13,China,cool_steel,3,57,Character Event,player_bc0074db6c,301,5
2023-10-04,23:53:13,China,bloodtainted_greatsword,3,58,Character Event,player_bc0074db6c,301,6
2023-10-04,23:53:13,China,debate_club,3,59,Character Event,player_bc0074db6c,301,7
2023-10-04,23:53:13,China,sharpshooters_oath,3,60,Character Event,player_bc0074db6c,301,8
2023-10-04,23:53:20,China,bloodtainted_greatsword,3,61,Character Event,player_bc0074db6c,301,9
2023-10-04,23:53:24,China,xingqiu,4,62,Character Event,player_bc0074db6c,301,10
2023-10-04,23:53:29,China,cool_steel,3,63,Character Event,player_bc0074db6c,301,1
2023-10-04,23:53:34,China,raven_bow,3,64,Character Event,player_bc0074db6c,301,2
2023-10-04,23:53:38,China,magic_guide,3,65,Character Event,player_bc0074db6c,301,3
2023-10-04,23:53:44,China,bloodtainted_greatsword,3,66,Character Event,player_bc0074db6c,301,4
2023-10-04,23:53:48,China,raven_bow,3,67,Character Event,player_bc0074db6c,301,5
2023-10-04,23:53:53,China,bloodtainted_greatsword,3,68,Character Event,player_bc0074db6c,301,6
2023-10-04,23:53:57,China,thrilling_tales_of_dragon_slayers,3,69,Character Event,player_bc0074db6c,301,7
2023-10-04,23:54:03,China,cool_steel,3,70,Character Event,player_bc0074db6c,301,8
2023-10-04,23:54:10,China,bloodtainted_greatsword,3,71,Character Event,player_bc0074db6c,301,9
2023-10-04,23:54:16,China,fischl,4,72,Character Event,player_bc0074db6c,301,10
2023-10-04,23:54:20,China,xingqiu,4,73,Character Event,player_bc0074db6c,301,1
2023-10-04,23:54:25,China,dragons_bane,4,74,Character Event,player_bc0074db6c,301,1
2023-10-04,23:54:29,China,neuvillette,5,75,Character Event,player_bc0074db6c,301,1
2023-10-12,09:59:55,China,skyrider_sword,3,57,Standard,player_bc0074db6c,200,2
2023-10-12,09:59:59,China,emerald_orb,3,58,Standard,player_bc0074db6c,200,3
2023-10-18,20:52:01,China,harbinger_of_dawn,3,1,Character Event,player_bc0074db6c,301,2
2023-10-18,20:52:01,China,sharpshooters_oath,3,2,Character Event,player_bc0074db6c,301,3
2023-10-18,20:52:01,China,magic_guide,3,3,Character Event,player_bc0074db6c,301,4
2023-10-18,20:52:01,China,bloodtainted_greatsword,3,4,Character Event,player_bc0074db6c,301,5
2023-10-18,20:52:01,China,magic_guide,3,5,Character Event,player_bc0074db6c,301,6
2023-10-18,20:52:01,China,ferrous_shadow,3,6,Character Event,player_bc0074db6c,301,7
2023-10-18,20:52:01,China,raven_bow,3,7,Character Event,player_bc0074db6c,301,8
2023-10-18,20:52:01,China,dori,4,8,Character Event,player_bc0074db6c,301,9
2023-10-18,20:52:01,China,raven_bow,3,9,Character Event,player_bc0074db6c,301,1
2023-10-18,20:52:01,China,skyrider_sword,3,10,Character Event,player_bc0074db6c,301,2
2023-10-18,20:52:21,China,debate_club,3,11,Character Event,player_bc0074db6c,301,3
2023-10-18,20:52:26,China,skyrider_sword,3,12,Character Event,player_bc0074db6c,301,4
2023-10-18,20:52:26,China,thrilling_tales_of_dragon_slayers,3,13,Character Event,player_bc0074db6c,301,5
2023-10-18,20:52:26,China,black_tassel,3,14,Character Event,player_bc0074db6c,301,6
2023-10-18,20:52:26,China,magic_guide,3,15,Character Event,player_bc0074db6c,301,7
2023-10-18,20:52:26,China,black_tassel,3,16,Character Event,player_bc0074db6c,301,8
2023-10-18,20:52:26,China,thoma,4,17,Character Event,player_bc0074db6c,301,9
2023-10-18,20:52:26,China,cool_steel,3,18,Character Event,player_bc0074db6c,301,1
2023-10-18,20:52:26,China,harbinger_of_dawn,3,19,Character Event,player_bc0074db6c,301,2
2023-10-18,20:52:26,China,raven_bow,3,20,Character Event,player_bc0074db6c,301,3
2023-10-18,20:52:26,China,sharpshooters_oath,3,21,Character Event,player_bc0074db6c,301,4
2023-10-18,20:52:32,China,raven_bow,3,22,Character Event,player_bc0074db6c,301,5
2023-10-18,20:52:32,China,emerald_orb,3,23,Character Event,player_bc0074db6c,301,6
2023-10-18,20:52:32,China,sharpshooters_oath,3,24,Character Event,player_bc0074db6c,301,7
2023-10-18,20:52:32,China,emerald_orb,3,25,Character Event,player_bc0074db6c,301,8
2023-10-18,20:52:32,China,chongyun,4,26,Character Event,player_bc0074db6c,301,9
2023-10-18,20:52:32,China,slingshot,3,27,Character Event,player_bc0074db6c,301,1
2023-10-18,20:52:32,China,slingshot,3,28,Character Event,player_bc0074db6c,301,2
2023-10-18,20:52:32,China,emerald_orb,3,29,Character Event,player_bc0074db6c,301,3
2023-10-18,20:52:32,China,wriothesley,5,30,Character Event,player_bc0074db6c,301,4
2023-10-18,20:52:32,China,cool_steel,3,1,Character Event,player_bc0074db6c,301,5
2023-10-19,20:08:21,China,raven_bow,3,2,Character Event,player_bc0074db6c,301,6
2023-10-19,20:08:21,China,thrilling_tales_of_dragon_slayers,3,3,Character Event,player_bc0074db6c,301,7
2023-10-19,20:08:21,China,black_tassel,3,4,Character Event,player_bc0074db6c,301,8
2023-10-19,20:08:21,China,chongyun,4,5,Character Event,player_bc0074db6c,301,9
2023-10-19,20:08:21,China,harbinger_of_dawn,3,6,Character Event,player_bc0074db6c,301,1
2023-10-19,20:08:21,China,magic_guide,3,7,Character Event,player_bc0074db6c,301,2
2023-10-19,20:08:21,China,skyrider_sword,3,8,Character Event,player_bc0074db6c,301,3
2023-10-19,20:08:21,China,cool_steel,3,9,Character Event,player_bc0074db6c,301,4
2023-10-19,20:08:21,China,slingshot,3,10,Character Event,player_bc0074db6c,301,5
2023-10-19,20:08:21,China,cool_steel,3,11,Character Event,player_bc0074db6c,301,6
2023-10-30,03:11:48,China,black_tassel,3,12,Character Event,player_bc0074db6c,301,7
2023-10-30,03:11:52,China,emerald_orb,3,13,Character Event,player_bc0074db6c,301,8
2023-11-06,21:11:17,China,magic_guide,3,59,Standard,player_bc0074db6c,200,4
2023-11-06,21:11:21,China,harbinger_of_dawn,3,60,Standard,player_bc0074db6c,200,5
2023-11-06,21:11:24,China,harbinger_of_dawn,3,61,Standard,player_bc0074db6c,200,6
2023-11-06,21:11:27,China,cool_steel,3,62,Standard,player_bc0074db6c,200,7
2023-11-06,21:11:30,China,cool_steel,3,63,Standard,player_bc0074db6c,200,8
2023-11-06,21:11:34,China,eye_of_perception,4,64,Standard,player_bc0074db6c,200,9
2023-11-08,19:30:25,China,collei,4,14,Character Event,player_bc0074db6c,301,9
2023-11-08,19:30:25,China,sharpshooters_oath,3,15,Character Event,player_bc0074db6c,301,1
2023-11-08,19:30:25,China,harbinger_of_dawn,3,16,Character Event,player_bc0074db6c,301,2
2023-11-08,19:30:25,China,cool_steel,3,17,Character Event,player_bc0074db6c,301,3
2023-11-08,19:30:25,China,cool_steel,3,18,Character Event,player_bc0074db6c,301,4
2023-11-08,19:30:25,China,harbinger_of_dawn,3,19,Character Event,player_bc0074db6c,301,5
2023-11-08,19:30:25,China,bloodtainted_greatsword,3,20,Character Event,player_bc0074db6c,301,6
2023-11-08,19:30:25,China,emerald_orb,3,21,Character Event,player_bc0074db6c,301,7
2023-11-08,19:30:25,China,sharpshooters_oath,3,22,Character Event,player_bc0074db6c,301,8
2023-11-08,19:30:25,China,charlotte,4,23,Character Event,player_bc0074db6c,301,9
2023-11-08,19:30:32,China,harbinger_of_dawn,3,24,Character Event,player_bc0074db6c,301,1
2023-11-08,19:30:32,China,raven_bow,3,25,Character Event,player_bc0074db6c,301,2
2023-11-08,19:30:32,China,favonius_warbow,4,26,Character Event,player_bc0074db6c,301,3
2023-11-08,19:30:32,China,raven_bow,3,27,Character Event,player_bc0074db6c,301,1
2023-11-08,19:30:32,China,skyrider_sword,3,28,Character Event,player_bc0074db6c,301,2
2023-11-08,19:30:32,China,magic_guide,3,29,Character Event,player_bc0074db6c,301,3
2023-11-08,19:30:32,China,debate_club,3,30,Character Event,player_bc0074db6c,301,4
2023-11-08,19:30:32,China,skyrider_sword,3,31,Character Event,player_bc0074db6c,301,5
2023-11-08,19:30:32,China,cool_steel,3,32,Character Event,player_bc0074db6c,301,6
2023-11-08,19:30:32,China,thrilling_tales_of_dragon_slayers,3,33,Character Event,player_bc0074db6c,301,7
2023-11-08,19:30:50,China,charlotte,4,34,Character Event,player_bc0074db6c,301,8
2023-11-08,19:30:54,China,ferrous_shadow,3,35,Character Event,player_bc0074db6c,301,1
2023-11-08,19:31:19,China,raven_bow,3,36,Character Event,player_bc0074db6c,301,2
2023-11-08,19:31:26,China,bloodtainted_greatsword,3,37,Character Event,player_bc0074db6c,301,3
2023-11-08,19:31:30,China,thrilling_tales_of_dragon_slayers,3,38,Character Event,player_bc0074db6c,301,4
2023-11-08,19:31:33,China,xiangling,4,39,Character Event,player_bc0074db6c,301,5
2023-11-08,19:31:36,China,collei,4,40,Character Event,player_bc0074db6c,301,1
2023-11-08,19:31:40,China,skyrider_sword,3,41,Character Event,player_bc0074db6c,301,1
2023-11-08,19:31:45,China,cool_steel,3,42,Character Event,player_bc0074db6c,301,2
2023-11-08,19:31:50,China,sacrificial_fragments,4,43,Character Event,player_bc0074db6c,301,3
2023-11-08,19:31:55,China,cool_steel,3,44,Character Event,player_bc0074db6c,301,1
2023-11-08,19:32:05,China,black_tassel,3,45,Character Event,player_bc0074db6c,301,2
2023-11-08,19:32:09,China,magic_guide,3,46,Character Event,player_bc0074db6c,301,3
2023-11-09,17:49:52,China,harbinger_of_dawn,3,47,Character Event,player_bc0074db6c,301,4
2023-11-09,21:08:04,China,magic_guide,3,48,Character Event,player_bc0074db6c,301,5
2023-11-09,21:11:55,China,debate_club,3,49,Character Event,player_bc0074db6c,301,6
2023-11-10,15:08:15,China,ferrous_shadow,3,50,Character Event,player_bc0074db6c,301,7
2023-11-10,15:08:22,China,harbinger_of_dawn,3,65,Standard,player_bc0074db6c,200,1
2023-11-10,18:59:49,China,debate_club,3,51,Character Event,player_bc0074db6c,301,8
2023-11-10,20:00:51,China,beidou,4,52,Character Event,player_bc0074db6c,301,9
2023-11-10,20:00:55,China,slingshot,3,53,Character Event,player_bc0074db6c,301,1
2023-11-10,20:01:10,China,raven_bow,3,54,Character Event,player_bc0074db6c,301,2
2023-11-10,22:03:59,China,cool_steel,3,55,Character Event,player_bc0074db6c,301,3
2023-11-11,18:01:03,China,thrilling_tales_of_dragon_slayers,3,56,Character Event,player_bc0074db6c,301,4
2023-11-12,14:20:17,China,thrilling_tales_of_dragon_slayers,3,57,Character Event,player_bc0074db6c,301,5
2023-11-13,20:35:49,China,emerald_orb,3,58,Character Event,player_bc0074db6c,301,6
2023-11-14,23:50:58,China,bloodtainted_greatsword,3,59,Character Event,player_bc0074db6c,301,7
2023-11-16,00:11:11,China,slingshot,3,60,Character Event,player_bc0074db6c,301,8
2023-11-16,23:43:01,China,cool_steel,3,61,Character Event,player_bc0074db6c,301,9
2023-11-18,03:36:57,China,the_widsith,4,62,Character Event,player_bc0074db6c,301,10
2023-11-19,01:51:41,China,magic_guide,3,63,Character Event,player_bc0074db6c,301,1
2023-11-19,22:10:57,China,debate_club,3,64,Character Event,player_bc0074db6c,301,2
2023-11-19,22:32:14,China,cool_steel,3,65,Character Event,player_bc0074db6c,301,3
2023-11-19,23:02:58,China,emerald_orb,3,66,Character Event,player_bc0074db6c,301,4
2023-11-19,23:03:03,China,magic_guide,3,67,Character Event,player_bc0074db6c,301,5
2023-11-20,22:08:53,China,raven_bow,3,68,Character Event,player_bc0074db6c,301,6
2023-11-20,22:09:00,China,raven_bow,3,69,Character Event,player_bc0074db6c,301,7
2023-11-21,20:44:52,China,magic_guide,3,70,Character Event,player_bc0074db6c,301,8
2023-11-21,20:44:59,China,slingshot,3,71,Character Event,player_bc0074db6c,301,9
2023-11-21,22:08:45,China,collei,4,72,Character Event,player_bc0074db6c,301,10
2023-11-21,22:08:56,China,raven_bow,3,73,Character Event,player_bc0074db6c,301,1
2023-11-21,22:19:49,China,magic_guide,3,66,Standard,player_bc0074db6c,200,2
2023-11-21,22:19:49,China,sharpshooters_oath,3,67,Standard,player_bc0074db6c,200,3
2023-11-21,22:19:49,China,skyrider_sword,3,68,Standard,player_bc0074db6c,200,4
2023-11-21,22:19:49,China,thrilling_tales_of_dragon_slayers,3,69,Standard,player_bc0074db6c,200,5
2023-11-21,22:19:49,China,the_bell,4,70,Standard,player_bc0074db6c,200,6
2023-11-21,22:19:49,China,slingshot,3,71,Standard,player_bc0074db6c,200,1
2023-11-21,22:19:49,China,skyrider_sword,3,72,Standard,player_bc0074db6c,200,2
2023-11-21,22:19:49,China,cool_steel,3,73,Standard,player_bc0074db6c,200,3
2023-11-21,22:19:49,China,magic_guide,3,74,Standard,player_bc0074db6c,200,4
2023-11-21,22:19:49,China,diluc,5,75,Standard,player_bc0074db6c,200,5
2023-11-21,22:20:25,China,debate_club,3,74,Character Event,player_bc0074db6c,301,2
2023-11-21,22:20:28,China,slingshot,3,75,Character Event,player_bc0074db6c,301,3
2023-11-21,22:20:31,China,black_tassel,3,76,Character Event,player_bc0074db6c,301,4
2023-11-22,01:01:15,China,raven_bow,3,77,Character Event,player_bc0074db6c,301,5
2023-11-22,01:02:44,China,qiqi,5,78,Character Event,player_bc0074db6c,301,6
2023-11-22,01:03:03,China,skyrider_sword,3,1,Character Event,player_bc0074db6c,301,7
2023-11-22,01:03:08,China,favonius_lance,4,2,Character Event,player_bc0074db6c,301,8
2023-11-22,17:03:17,China,ferrous_shadow,3,3,Character Event,player_bc0074db6c,301,1
2023-11-22,17:03:23,China,slingshot,3,4,Character Event,player_bc0074db6c,301,2
2023-11-22,17:25:08,China,debate_club,3,5,Character Event,player_bc0074db6c,301,3
2023-11-22,17:25:11,China,cool_steel,3,6,Character Event,player_bc0074db6c,301,4
2023-11-22,17:25:44,China,debate_club,3,7,Character Event,player_bc0074db6c,301,5
2023-11-22,17:25:44,China,harbinger_of_dawn,3,8,Character Event,player_bc0074db6c,301,6
2023-11-22,17:25:44,China,debate_club,3,9,Character Event,player_bc0074db6c,301,7
