banner_id,banner_type,name,type,rarity,count,guaranteed_pull_count
300051,Character Event,sacrificial_fragments,weapon,4,28702,62
300051,Character Event,sacrificial_greatsword,weapon,4,28267,48
300051,Character Event,sacrificial_sword,weapon,4,28408,67
300051,Character Event,sangonomiya_kokomi,character,5,72964,33585
300051,Character Event,sayu,character,4,3325,10
300051,Character Event,shikanoin_heizou,character,4,3150,4
300051,Character Event,sucrose,character,4,3290,3
300051,Character Event,the_bell,weapon,4,28542,65
300051,Character Event,the_flute,weapon,4,28814,46
300051,Character Event,the_stringless,weapon,4,28418,69
300051,Character Event,the_widsith,weapon,4,28162,64
300051,Character Event,thoma,character,4,3214,9
300051,Character Event,tighnari,character,5,10853,22
300051,Character Event,wanderer,character,5,74537,32473
300051,Character Event,xiangling,character,4,3120,5
300051,Character Event,xingqiu,character,4,3180,85
300051,Character Event,xinyan,character,4,3306,7
300051,Character Event,yanfei,character,4,398564,197987
300051,Character Event,yaoyao,character,4,3210,10
300051,Character Event,yun_jin,character,4,3167,10
300052,Character Event,barbara,character,4,469829,233587
300052,Character Event,beidou,character,4,3575,16
300052,Character Event,bennett,character,4,470188,232857
300052,Character Event,candace,character,4,3549,4
300052,Character Event,charlotte,character,4,22,17
300052,Character Event,chongyun,character,4,3618,13
300052,Character Event,collei,character,4,3493,17
300052,Character Event,dehya,character,5,12553,42
300052,Character Event,diluc,character,5,12320,33
300052,Character Event,diona,character,4,3887,224
300052,Character Event,dori,character,4,3670,12
300052,Character Event,dragons_bane,weapon,4,33267,64
300052,Character Event,eye_of_perception,weapon,4,33330,63
300052,Character Event,faruzan,character,4,3769,10
300052,Character Event,favonius_codex,weapon,4,33386,71
300052,Character Event,favonius_greatsword,weapon,4,33570,75
300052,Character Event,favonius_lance,weapon,4,33206,73
300052,Character Event,favonius_sword,weapon,4,33546,76
300052,Character Event,favonius_warbow,weapon,4,33633,75
300052,Character Event,fischl,character,4,3827,213
300052,Character Event,freminet,character,4,2,1
300052,Character Event,gorou,character,4,3606,7
300052,Character Event,jean,character,5,12268,39
300052,Character Event,kaveh,character,4,3619,6
300052,Character Event,keqing,character,5,12588,38
300052,Character Event,kirara,character,4,3779,8
300052,Character Event,kujou_sara,character,4,3689,4
300052,Character Event,kuki_shinobu,character,4,3612,6
300052,Character Event,layla,character,4,3634,6
300052,Character Event,lions_roar,weapon,4,33352,56
300052,Character Event,lynette,character,4,471510,233408
300052,Character Event,lyney,character,5,77500,34829
300052,Character Event,mika,character,4,3625,4
300052,Character Event,mona,character,5,12255,45
300052,Character Event,ningguang,character,4,3561,4
300052,Character Event,noelle,character,4,3706,71
300052,Character Event,qiqi,character,5,12665,32
300052,Character Event,rainslasher,weapon,4,33529,72
300052,Character Event,razor,character,4,3689,7
300052,Character Event,rosaria,character,4,3657,12
300052,Character Event,rust,weapon,4,33657,67
300052,Character Event,sacrificial_bow,weapon,4,33202,72
300052,Character Event,sacrificial_fragments,weapon,4,33294,55
300052,Character Event,sacrificial_greatsword,weapon,4,33429,67
300052,Character Event,sacrificial_sword,weapon,4,33713,65
300052,Character Event,sayu,character,4,3767,47
300052,Character Event,shikanoin_heizou,character,4,3549,8
300052,Character Event,sucrose,character,4,3553,8
300052,Character Event,the_bell,weapon,4,33704,75
300052,Character Event,the_flute,weapon,4,33928,84
300052,Character Event,the_stringless,weapon,4,33237,81
300052,Character Event,the_widsith,weapon,4,33251,66
300052,Character Event,thoma,character,4,3709,19
300052,Character Event,tighnari,character,5,12562,35
300052,Character Event,xiangling,character,4,3628,6
300052,Character Event,xingqiu,character,4,3827,248
300052,Character Event,xinyan,character,4,3664,5
300052,Character Event,yanfei,character,4,3680,14
300052,Character Event,yaoyao,character,4,3673,5
300052,Character Event,yelan,character,5,98836,43933
300052,Character Event,yun_jin,character,4,3647,10
300053,Character Event,barbara,character,4,2486,16
300053,Character Event,beidou,character,4,2604,58
300053,Character Event,bennett,character,4,2521,12
300053,Character Event,candace,character,4,2453,6
300053,Character Event,charlotte,character,4,55,47
300053,Character Event,chongyun,character,4,2488,18
300053,Character Event,collei,character,4,2553,56
300053,Character Event,dehya,character,5,8118,36
300053,Character Event,diluc,character,5,8371,39
300053,Character Event,diona,character,4,3765,1057
300053,Character Event,dori,character,4,2514,10
300053,Character Event,dragons_bane,weapon,4,22915,68
300053,Character Event,eye_of_perception,weapon,4,23080,69
300053,Character Event,faruzan,character,4,2487,12
300053,Character Event,favonius_codex,weapon,4,22969,65
300053,Character Event,favonius_greatsword,weapon,4,23182,73
300053,Character Event,favonius_lance,weapon,4,22872,82
300053,Character Event,favonius_sword,weapon,4,23018,64
300053,Character Event,favonius_warbow,weapon,4,23095,71
300053,Character Event,fischl,character,4,3737,1043
300053,Character Event,freminet,character,4,323671,161363
300053,Character Event,gorou,character,4,2434,7
300053,Character Event,jean,character,5,8200,30
300053,Character Event,kaveh,character,4,2602,8
300053,Character Event,keqing,character,5,8197,16
300053,Character Event,kirara,character,4,2498,9
300053,Character Event,kujou_sara,character,4,2459,8
300053,Character Event,kuki_shinobu,character,4,2503,5
300053,Character Event,layla,character,4,2526,12
300053,Character Event,lions_roar,weapon,4,22900,82
300053,Character Event,lynette,character,4,19,16
300053,Character Event,mika,character,4,2460,10
300053,Character Event,mona,character,5,8255,25
300053,Character Event,ningguang,character,4,2505,8
300053,Character Event,noelle,character,4,322666,161304
300053,Character Event,qiqi,character,5,8195,31
300053,Character Event,rainslasher,weapon,4,22713,64
300053,Character Event,razor,character,4,2565,14
300053,Character Event,rosaria,character,4,2433,8
300053,Character Event,rust,weapon,4,22929,67
300053,Character Event,sacrificial_bow,weapon,4,22852,69
300053,Character Event,sacrificial_fragments,weapon,4,22954,64
300053,Character Event,sacrificial_greatsword,weapon,4,22594,63
300053,Character Event,sacrificial_sword,weapon,4,23202,90
300053,Character Event,sayu,character,4,324062,161731
300053,Character Event,shikanoin_heizou,character,4,2504,16
300053,Character Event,sucrose,character,4,2488,8
300053,Character Event,tartaglia,character,5,28235,11349
300053,Character Event,the_bell,weapon,4,22922,66
300053,Character Event,the_flute,weapon,4,22977,73
300053,Character Event,the_stringless,weapon,4,22885,81
300053,Character Event,the_widsith,weapon,4,22822,60
300053,Character Event,thoma,character,4,2466,9
300053,Character Event,tighnari,character,5,8219,27
300053,Character Event,xiangling,character,4,2455,5
300053,Character Event,xingqiu,character,4,3773,951
300053,Character Event,xinyan,character,4,2616,7
300053,Character Event,yanfei,character,4,2431,8
300053,Character Event,yaoyao,character,4,2419,7
300053,Character Event,yun_jin,character,4,2415,8
300053,Character Event,zhongli,character,5,88160,41662
300054,Character Event,barbara,character,4,5526,14
300054,Character Event,beidou,character,4,6105,524
300054,Character Event,bennett,character,4,5512,11
300054,Character Event,candace,character,4,5628,25
300054,Character Event,charlotte,character,4,623,571
300054,Character Event,chongyun,character,4,5594,73
300054,Character Event,collei,character,4,6105,581
300054,Character Event,dehya,character,5,20157,75
300054,Character Event,diluc,character,5,19957,73
300054,Character Event,diona,character,4,738873,367056
300054,Character Event,dori,character,4,5604,77
300054,Character Event,dragons_bane,weapon,4,52593,103
300054,Character Event,eye_of_perception,weapon,4,53141,79
300054,Character Event,faruzan,character,4,5618,13
300054,Character Event,favonius_codex,weapon,4,52777,99
300054,Character Event,favonius_greatsword,weapon,4,52737,102
300054,Character Event,favonius_lance,weapon,4,52413,108
300054,Character Event,favonius_sword,weapon,4,52750,105
300054,Character Event,favonius_warbow,weapon,4,53055,103
300054,Character Event,fischl,character,4,740698,367945
300054,Character Event,freminet,character,4,5409,11
300054,Character Event,gaming,character,4,1,1
300054,Character Event,gorou,character,4,5526,8
300054,Character Event,hu_tao,character,5,70591,29526
300054,Character Event,jean,character,5,19858,76
300054,Character Event,kaveh,character,4,5571,8
300054,Character Event,keqing,character,5,19911,57
300054,Character Event,kirara,character,4,5606,15
300054,Character Event,kujou_sara,character,4,5498,12
300054,Character Event,kuki_shinobu,character,4,5425,5
300054,Character Event,layla,character,4,5620,4
300054,Character Event,lions_roar,weapon,4,52566,104
300054,Character Event,lynette,character,4,5501,10
300054,Character Event,mika,character,4,5376,9
300054,Character Event,mona,character,5,19633,74
300054,Character Event,neuvillette,character,5,221033,106325
300054,Character Event,ningguang,character,4,5415,14
300054,Character Event,noelle,character,4,5523,6
300054,Character Event,qiqi,character,5,19643,69
300054,Character Event,rainslasher,weapon,4,52710,105
300054,Character Event,razor,character,4,5411,8
300054,Character Event,rosaria,character,4,5455,22
300054,Character Event,rust,weapon,4,52836,97
300054,Character Event,sacrificial_bow,weapon,4,52549,100
300054,Character Event,sacrificial_fragments,weapon,4,52467,102
300054,Character Event,sacrificial_greatsword,weapon,4,52841,83
300054,Character Event,sacrificial_sword,weapon,4,52438,106
300054,Character Event,sayu,character,4,5521,21
300054,Character Event,shikanoin_heizou,character,4,5376,8
300054,Character Event,sucrose,character,4,5584,21
300054,Character Event,the_bell,weapon,4,52967,100
300054,Character Event,the_flute,weapon,4,52385,101
300054,Character Event,the_stringless,weapon,4,52659,101
300054,Character Event,the_widsith,weapon,4,53190,111
300054,Character Event,thoma,character,4,5610,66
300054,Character Event,tighnari,character,5,19991,61
300054,Character Event,xiangling,character,4,5556,9
300054,Character Event,xingqiu,character,4,738615,366395
300054,Character Event,xinyan,character,4,5417,14
300054,Character Event,yanfei,character,4,5490,7
300054,Character Event,yaoyao,character,4,5580,11
300054,Character Event,yun_jin,character,4,5591,12
300055,Character Event,barbara,character,4,2451,11
300055,Character Event,beidou,character,4,4008,1404
300055,Character Event,bennett,character,4,2537,12
300055,Character Event,candace,character,4,2596,34
300055,Character Event,charlotte,character,4,1535,1273
300055,Character Event,chongyun,character,4,333476,165702
300055,Character Event,collei,character,4,4173,1370
300055,Character Event,dehya,character,5,8645,48
300055,Character Event,diluc,character,5,8620,37
300055,Character Event,diona,character,4,2496,11
300055,Character Event,dori,character,4,333125,165141
300055,Character Event,dragons_bane,weapon,4,23731,79
300055,Character Event,eye_of_perception,weapon,4,23971,99
300055,Character Event,faruzan,character,4,2441,12
300055,Character Event,favonius_codex,weapon,4,24054,84
300055,Character Event,favonius_greatsword,weapon,4,23920,82
300055,Character Event,favonius_lance,weapon,4,24022,79
300055,Character Event,favonius_sword,weapon,4,23736,94
300055,Character Event,favonius_warbow,weapon,4,24114,94
300055,Character Event,fischl,character,4,2475,10
300055,Character Event,freminet,character,4,2465,6
300055,Character Event,gaming,character,4,1,0
300055,Character Event,gorou,character,4,2505,8
300055,Character Event,jean,character,5,8656,35
300055,Character Event,kaveh,character,4,2518,14
300055,Character Event,keqing,character,5,8616,39
300055,Character Event,kirara,character,4,2415,18
300055,Character Event,kujou_sara,character,4,2408,8
300055,Character Event,kuki_shinobu,character,4,2524,17
300055,Character Event,layla,character,4,2458,14
300055,Character Event,lions_roar,weapon,4,23644,108
300055,Character Event,lynette,character,4,2432,14
300055,Character Event,mika,character,4,2580,9
300055,Character Event,mona,character,5,8743,36
300055,Character Event,ningguang,character,4,2472,10
300055,Character Event,noelle,character,4,2625,15
300055,Character Event,qiqi,character,5,8758,40
300055,Character Event,rainslasher,weapon,4,23529,82
300055,Character Event,razor,character,4,2481,10
300055,Character Event,rosaria,character,4,2548,38
300055,Character Event,rust,weapon,4,23746,90
300055,Character Event,sacrificial_bow,weapon,4,23895,89
300055,Character Event,sacrificial_fragments,weapon,4,23456,93
300055,Character Event,sacrificial_greatsword,weapon,4,23934,81
300055,Character Event,sacrificial_sword,weapon,4,23498,88
300055,Character Event,sayu,character,4,2390,6
300055,Character Event,shikanoin_heizou,character,4,2513,9
300055,Character Event,sucrose,character,4,2500,34
300055,Character Event,the_bell,weapon,4,24043,84
300055,Character Event,the_flute,weapon,4,23789,80
300055,Character Event,the_stringless,weapon,4,23781,101
300055,Character Event,the_widsith,weapon,4,24051,96
300055,Character Event,thoma,character,4,334144,165799
300055,Character Event,tighnari,character,5,8758,42
300055,Character Event,venti,character,5,22439,9483
300055,Character Event,wriothesley,character,5,98099,45765
300055,Character Event,xiangling,character,4,2487,12
300055,Character Event,xingqiu,character,4,2549,14
300055,Character Event,xinyan,character,4,2501,13
300055,Character Event,yanfei,character,4,2462,4
300055,Character Event,yaoyao,character,4,2401,6
300055,Character Event,yun_jin,character,4,2463,9
300056,Character Event,baizhu,character,5,24694,9399
300056,Character Event,barbara,character,4,7317,13
300056,Character Event,beidou,character,4,1015139,506118
300056,Character Event,bennett,character,4,7199,32
300056,Character Event,candace,character,4,7757,414
300056,Character Event,charlotte,character,4,1015409,506910
300056,Character Event,chongyun,character,4,7297,13
300056,Character Event,collei,character,4,1014942,506387
300056,Character Event,dehya,character,5,26604,105
300056,Character Event,diluc,character,5,26547,93
300056,Character Event,diona,character,4,7187,14
300056,Character Event,dori,character,4,7197,14
300056,Character Event,dragons_bane,weapon,4,71935,128
300056,Character Event,eye_of_perception,weapon,4,72379,108
300056,Character Event,faruzan,character,4,7187,35
300056,Character Event,favonius_codex,weapon,4,72126,128
300056,Character Event,favonius_greatsword,weapon,4,72450,120
300056,Character Event,favonius_lance,weapon,4,72195,101
300056,Character Event,favonius_sword,weapon,4,72191,118
300056,Character Event,favonius_warbow,weapon,4,72175,114
300056,Character Event,fischl,character,4,7307,6
300056,Character Event,freminet,character,4,7275,11
300056,Character Event,furina,character,5,372644,185568
300056,Character Event,gaming,character,4,16,16
300056,Character Event,gorou,character,4,7238,9
300056,Character Event,jean,character,5,26605,108
300056,Character Event,kaveh,character,4,7182,14
300056,Character Event,keqing,character,5,26564,94
300056,Character Event,kirara,character,4,7290,82
300056,Character Event,kujou_sara,character,4,7360,21
300056,Character Event,kuki_shinobu,character,4,7309,82
300056,Character Event,layla,character,4,7178,8
300056,Character Event,lions_roar,weapon,4,72161,104
300056,Character Event,lynette,character,4,7320,8
300056,Character Event,mika,character,4,7377,5
300056,Character Event,mona,character,5,26898,82
300056,Character Event,ningguang,character,4,7208,15
300056,Character Event,noelle,character,4,7255,35
300056,Character Event,qiqi,character,5,26703,97
300056,Character Event,rainslasher,weapon,4,72119,106
300056,Character Event,razor,character,4,7158,9
300056,Character Event,rosaria,character,4,7698,391
300056,Character Event,rust,weapon,4,72489,115
300056,Character Event,sacrificial_bow,weapon,4,71198,120
300056,Character Event,sacrificial_fragments,weapon,4,71785,107
300056,Character Event,sacrificial_greatsword,weapon,4,72024,129
300056,Character Event,sacrificial_sword,weapon,4,72167,102
300056,Character Event,sayu,character,4,7159,14
300056,Character Event,shikanoin_heizou,character,4,7296,14
300056,Character Event,sucrose,character,4,7632,414
300056,Character Event,the_bell,weapon,4,72555,117
300056,Character Event,the_flute,weapon,4,72101,110
300056,Character Event,the_stringless,weapon,4,72441,91
300056,Character Event,the_widsith,weapon,4,72256,112
300056,Character Event,thoma,character,4,7398,10
300056,Character Event,tighnari,character,5,26922,103
300056,Character Event,xiangling,character,4,7287,65
300056,Character Event,xingqiu,character,4,7116,21
300056,Character Event,xinyan,character,4,7237,12
300056,Character Event,yanfei,character,4,7330,14
300056,Character Event,yaoyao,character,4,7185,10
300056,Character Event,yun_jin,character,4,7258,8
300057,Character Event,lynette,character,4,1486,6
300057,Character Event,noelle,character,4,1504,34
300057,Character Event,chongyun,character,4,1456,10
300057,Character Event,tighnari,character,5,4564,23
300057,Character Event,jean,character,5,4647,35
300057,Character Event,freminet,character,4,1411,2
300057,Character Event,lions_roar,weapon,4,13888,57
300057,Character Event,collei,character,4,1453,10
300057,Character Event,kamisato_ayato,character,5,39488,15693
300057,Character Event,keqing,character,5,4518,25
300057,Character Event,cyno,character,5,16283,5853
300057,Character Event,favonius_sword,weapon,4,13889,49
300057,Character Event,favonius_greatsword,weapon,4,14017,52
300057,Character Event,layla,character,4,1485,6
300057,Character Event,gorou,character,4,1468,6
300057,Character Event,gaming,character,4,36,33
300057,Character Event,razor,character,4,1514,4
300057,Character Event,the_flute,weapon,4,13902,48
300057,Character Event,sacrificial_bow,weapon,4,13874,46
300057,Character Event,dragons_bane,weapon,4,13826,37
300057,Character Event,sacrificial_greatsword,weapon,4,13969,50
300057,Character Event,shikanoin_heizou,character,4,1431,7
300057,Character Event,rosaria,character,4,2273,669
300057,Character Event,eye_of_perception,weapon,4,14054,59
300057,Character Event,mona,character,5,4415,24
300057,Character Event,kujou_sara,character,4,1510,23
300057,Character Event,sacrificial_fragments,weapon,4,13831,44
300057,Character Event,yun_jin,character,4,1440,6
300057,Character Event,dehya,character,5,4585,33
300057,Character Event,qiqi,character,5,4508,26
300057,Character Event,favonius_codex,weapon,4,13777,61
300057,Character Event,diona,character,4,1501,8
300057,Character Event,mika,character,4,1498,3
300057,Character Event,favonius_lance,weapon,4,13849,54
300057,Character Event,xingqiu,character,4,1461,4
300057,Character Event,kirara,character,4,196276,98021
300057,Character Event,kuki_shinobu,character,4,196182,97817
300057,Character Event,kaveh,character,4,1459,7
300057,Character Event,the_widsith,weapon,4,13908,42
300057,Character Event,bennett,character,4,1556,23
300057,Character Event,sacrificial_sword,weapon,4,13869,44
300057,Character Event,candace,character,4,2316,705
300057,Character Event,xinyan,character,4,1401,3
300057,Character Event,rust,weapon,4,13908,44
300057,Character Event,faruzan,character,4,1485,42
300057,Character Event,yanfei,character,4,1461,3
300057,Character Event,xiangling,character,4,196241,98147
300057,Character Event,charlotte,character,4,7,5
300057,Character Event,fischl,character,4,1422,11
300057,Character Event,yaoyao,character,4,1461,4
300057,Character Event,sayu,character,4,1434,6
300057,Character Event,ningguang,character,4,1418,4
300057,Character Event,diluc,character,5,4496,13
300057,Character Event,the_bell,weapon,4,13917,50
300057,Character Event,thoma,character,4,1406,4
300057,Character Event,the_stringless,weapon,4,14024,54
300057,Character Event,beidou,character,4,1474,6
300057,Character Event,barbara,character,4,1497,7
300057,Character Event,favonius_warbow,weapon,4,13757,47
300057,Character Event,rainslasher,weapon,4,13889,50
300057,Character Event,sucrose,character,4,2202,653
300057,Character Event,dori,character,4,1497,10
300058,Character Event,barbara,character,4,3032,8
300058,Character Event,beidou,character,4,2949,7
300058,Character Event,bennett,character,4,3051,58
300058,Character Event,candace,character,4,406616,202376
300058,Character Event,charlotte,character,4,2960,3
300058,Character Event,chongyun,character,4,2936,4
300058,Character Event,collei,character,4,2900,7
300058,Character Event,dehya,character,5,11384,43
300058,Character Event,diluc,character,5,11227,46
300058,Character Event,diona,character,4,2981,4
300058,Character Event,dori,character,4,2927,13
300058,Character Event,dragons_bane,weapon,4,29182,43
300058,Character Event,eye_of_perception,weapon,4,29045,59
300058,Character Event,faruzan,character,4,3047,102
300058,Character Event,favonius_codex,weapon,4,28933,60
300058,Character Event,favonius_greatsword,weapon,4,28879,49
300058,Character Event,favonius_lance,weapon,4,29030,50
300058,Character Event,favonius_sword,weapon,4,29044,52
300058,Character Event,favonius_warbow,weapon,4,28969,53
300058,Character Event,fischl,character,4,2853,2
300058,Character Event,freminet,character,4,2896,14
300058,Character Event,gaming,character,4,113,98
300058,Character Event,gorou,character,4,2811,5
300058,Character Event,jean,character,5,11286,31
300058,Character Event,kamisato_ayaka,character,5,27253,11822
300058,Character Event,kaveh,character,4,2949,4
300058,Character Event,keqing,character,5,11402,31
300058,Character Event,kirara,character,4,3056,8
300058,Character Event,kujou_sara,character,4,2972,46
300058,Character Event,kuki_shinobu,character,4,2942,6
300058,Character Event,layla,character,4,2937,4
300058,Character Event,lions_roar,weapon,4,28969,57
300058,Character Event,lynette,character,4,2952,13
300058,Character Event,mika,character,4,2986,5
300058,Character Event,mona,character,5,11430,40
300058,Character Event,navia,character,5,136731,66247
300058,Character Event,ningguang,character,4,2917,3
300058,Character Event,noelle,character,4,3113,77
300058,Character Event,qiqi,character,5,11398,56
300058,Character Event,rainslasher,weapon,4,28756,55
300058,Character Event,razor,character,4,2912,4
300058,Character Event,rosaria,character,4,407110,202406
300058,Character Event,rust,weapon,4,29083,52
300058,Character Event,sacrificial_bow,weapon,4,29234,44
300058,Character Event,sacrificial_fragments,weapon,4,28570,44
300058,Character Event,sacrificial_greatsword,weapon,4,29051,48
300058,Character Event,sacrificial_sword,weapon,4,29319,39
300058,Character Event,sayu,character,4,2884,3
300058,Character Event,shikanoin_heizou,character,4,2908,2
300058,Character Event,sucrose,character,4,406359,202001
300058,Character Event,the_bell,weapon,4,29108,51
300058,Character Event,the_flute,weapon,4,29020,48
300058,Character Event,the_stringless,weapon,4,29244,41
300058,Character Event,the_widsith,weapon,4,29134,36
300058,Character Event,thoma,character,4,2897,1
300058,Character Event,tighnari,character,5,11454,44
300058,Character Event,xiangling,character,4,2991,8
300058,Character Event,xingqiu,character,4,2883,10
300058,Character Event,xinyan,character,4,2963,5
300058,Character Event,yanfei,character,4,2891,5
300058,Character Event,yaoyao,character,4,2946,4
300058,Character Event,yun_jin,character,4,2858,7
300059,Character Event,barbara,character,4,2999,9
300059,Character Event,beidou,character,4,2891,6
300059,Character Event,bennett,character,4,427332,214168
300059,Character Event,candace,character,4,2957,7
300059,Character Event,charlotte,character,4,3044,8
300059,Character Event,chevreuse,character,4,426155,213038
300059,Character Event,chongyun,character,4,3045,10
300059,Character Event,collei,character,4,3031,13
300059,Character Event,dehya,character,5,10531,31
300059,Character Event,diluc,character,5,10421,38
300059,Character Event,diona,character,4,2934,6
300059,Character Event,dori,character,4,3032,18
300059,Character Event,dragons_bane,weapon,4,29957,69
300059,Character Event,eye_of_perception,weapon,4,30734,77
300059,Character Event,faruzan,character,4,4259,996
300059,Character Event,favonius_codex,weapon,4,29994,65
300059,Character Event,favonius_greatsword,weapon,4,30397,67
300059,Character Event,favonius_lance,weapon,4,30412,68
300059,Character Event,favonius_sword,weapon,4,29816,73
300059,Character Event,favonius_warbow,weapon,4,30086,75
300059,Character Event,fischl,character,4,2927,2
300059,Character Event,freminet,character,4,3009,20
300059,Character Event,gaming,character,4,1198,945
300059,Character Event,gorou,character,4,2979,16
300059,Character Event,jean,character,5,10604,49
300059,Character Event,kaveh,character,4,2894,7
300059,Character Event,keqing,character,5,10446,39
300059,Character Event,kirara,character,4,2923,7
300059,Character Event,kujou_sara,character,4,427540,214258
300059,Character Event,kuki_shinobu,character,4,2930,8
300059,Character Event,layla,character,4,2919,6
300059,Character Event,lions_roar,weapon,4,30180,58
300059,Character Event,lynette,character,4,3068,19
300059,Character Event,mika,character,4,2918,3
300059,Character Event,mona,character,5,10654,42
300059,Character Event,ningguang,character,4,2999,10
300059,Character Event,noelle,character,4,4148,934
300059,Character Event,qiqi,character,5,10522,57
300059,Character Event,raiden_shogun,character,5,127506,60131
300059,Character Event,rainslasher,weapon,4,30606,69
300059,Character Event,razor,character,4,2901,7
300059,Character Event,rosaria,character,4,2968,6
300059,Character Event,rust,weapon,4,30339,74
300059,Character Event,sacrificial_bow,weapon,4,30175,77
300059,Character Event,sacrificial_fragments,weapon,4,30072,68
300059,Character Event,sacrificial_greatsword,weapon,4,30219,64
300059,Character Event,sacrificial_sword,weapon,4,30449,66
300059,Character Event,sayu,character,4,3007,7
300059,Character Event,shikanoin_heizou,character,4,3042,11
300059,Character Event,sucrose,character,4,3056,9
300059,Character Event,the_bell,weapon,4,30476,66
300059,Character Event,the_flute,weapon,4,30039,69
300059,Character Event,the_stringless,weapon,4,30159,61
300059,Character Event,the_widsith,weapon,4,29971,72
300059,Character Event,thoma,character,4,2855,7
300059,Character Event,tighnari,character,5,10788,46
300059,Character Event,xiangling,character,4,3039,21
300059,Character Event,xingqiu,character,4,3006,8
300059,Character Event,xinyan,character,4,2938,7
300059,Character Event,yanfei,character,4,2871,9
300059,Character Event,yaoyao,character,4,2935,14
300059,Character Event,yoimiya,character,5,18690,7272
300059,Character Event,yun_jin,character,4,2874,23
300060,Character Event,barbara,character,4,4013,9
300060,Character Event,beidou,character,4,4088,8
300060,Character Event,bennett,character,4,4042,18
300060,Character Event,candace,character,4,4113,5
300060,Character Event,charlotte,character,4,4156,8
300060,Character Event,chevreuse,character,4,4206,12
300060,Character Event,chongyun,character,4,4120,6
300060,Character Event,collei,character,4,4038,8
300060,Character Event,dehya,character,5,16225,59
300060,Character Event,diluc,character,5,16370,65
300060,Character Event,diona,character,4,4157,9
300060,Character Event,dori,character,4,4363,205
300060,Character Event,dragons_bane,weapon,4,43593,82
300060,Character Event,eye_of_perception,weapon,4,43742,73
300060,Character Event,faruzan,character,4,612503,304836
300060,Character Event,favonius_codex,weapon,4,43859,78
300060,Character Event,favonius_greatsword,weapon,4,43622,98
300060,Character Event,favonius_lance,weapon,4,43846,81
300060,Character Event,favonius_sword,weapon,4,43516,74
300060,Character Event,favonius_warbow,weapon,4,43577,80
300060,Character Event,fischl,character,4,4181,7
300060,Character Event,freminet,character,4,4294,166
300060,Character Event,gaming,character,4,613351,305961
300060,Character Event,gorou,character,4,4479,228
300060,Character Event,jean,character,5,16576,68
300060,Character Event,kaveh,character,4,4086,9
300060,Character Event,keqing,character,5,16430,60
300060,Character Event,kirara,character,4,4043,6
300060,Character Event,kujou_sara,character,4,4102,11
300060,Character Event,kuki_shinobu,character,4,4108,9
300060,Character Event,layla,character,4,4144,17
300060,Character Event,lions_roar,weapon,4,43056,76
300060,Character Event,lynette,character,4,4311,172
300060,Character Event,mika,character,4,4039,10
300060,Character Event,mona,character,5,16396,61
300060,Character Event,nahida,character,5,90796,43301
300060,Character Event,ningguang,character,4,4141,51
300060,Character Event,noelle,character,4,612349,305271
300060,Character Event,qiqi,character,5,16477,67
300060,Character Event,rainslasher,weapon,4,43458,79
300060,Character Event,razor,character,4,4179,10
300060,Character Event,rosaria,character,4,4172,17
300060,Character Event,rust,weapon,4,43896,88
300060,Character Event,sacrificial_bow,weapon,4,43716,95
300060,Character Event,sacrificial_fragments,weapon,4,43719,75
300060,Character Event,sacrificial_greatsword,weapon,4,43583,94
300060,Character Event,sacrificial_sword,weapon,4,43815,87
300060,Character Event,sayu,character,4,4075,6
300060,Character Event,sethos,character,4,3,2
300060,Character Event,shikanoin_heizou,character,4,4169,10
300060,Character Event,sucrose,character,4,4066,6
300060,Character Event,the_bell,weapon,4,43682,83
300060,Character Event,the_flute,weapon,4,43885,92
300060,Character Event,the_stringless,weapon,4,43588,70
300060,Character Event,the_widsith,weapon,4,43848,76
300060,Character Event,thoma,character,4,4180,9
300060,Character Event,tighnari,character,5,16425,57
300060,Character Event,xiangling,character,4,4187,190
300060,Character Event,xianyun,character,5,142211,68407
300060,Character Event,xingqiu,character,4,4178,24
300060,Character Event,xinyan,character,4,4185,34
300060,Character Event,yanfei,character,4,4125,22
300060,Character Event,yaoyao,character,4,4246,40
300060,Character Event,yun_jin,character,4,4316,214
300061,Character Event,lynette,character,4,1424,151
300061,Character Event,noelle,character,4,1342,14
300061,Character Event,chongyun,character,4,1235,5
300061,Character Event,tighnari,character,5,4938,23
300061,Character Event,jean,character,5,4942,14
300061,Character Event,freminet,character,4,1517,168
300061,Character Event,lions_roar,weapon,4,13238,33
300061,Character Event,collei,character,4,1214,2
300061,Character Event,keqing,character,5,4904,23
300061,Character Event,favonius_sword,weapon,4,13245,31
300061,Character Event,favonius_greatsword,weapon,4,13267,39
300061,Character Event,layla,character,4,1324,2
300061,Character Event,gorou,character,4,1723,306
300061,Character Event,gaming,character,4,8,7
300061,Character Event,razor,character,4,1318,3
300061,Character Event,the_flute,weapon,4,13448,32
300061,Character Event,sacrificial_bow,weapon,4,13122,28
300061,Character Event,dragons_bane,weapon,4,13286,33
300061,Character Event,sacrificial_greatsword,weapon,4,13142,33
300061,Character Event,shikanoin_heizou,character,4,1246,5
300061,Character Event,yae_miko,character,5,33119,14473
300061,Character Event,rosaria,character,4,1297,5
300061,Character Event,eye_of_perception,weapon,4,13206,31
300061,Character Event,mona,character,5,5018,21
300061,Character Event,kujou_sara,character,4,1311,2
300061,Character Event,chevreuse,character,4,1285,5
300061,Character Event,xiao,character,5,31684,13979
