banner_id,name,constellation_level,count
300057,sucrose,7,8.0
300057,the_bell,0,12461.0
300057,the_bell,1,1258.0
300057,the_bell,2,153.0
300057,the_bell,3,40.0
300057,the_bell,4,5.0
300057,the_flute,0,12503.0
300057,the_flute,1,1212.0
300057,the_flute,2,144.0
300057,the_flute,3,16.0
300057,the_flute,4,15.0
300057,the_flute,5,12.0
300057,the_stringless,0,12559.0
300057,the_stringless,1,1242.0
300057,the_stringless,2,159.0
300057,the_stringless,3,48.0
300057,the_stringless,4,10.0
300057,the_stringless,5,6.0
300057,the_widsith,0,12429.0
300057,the_widsith,1,1204.0
300057,the_widsith,2,177.0
300057,the_widsith,3,64.0
300057,the_widsith,4,20.0
300057,the_widsith,5,6.0
300057,the_widsith,6,
300057,the_widsith,7,8.0
300057,thoma,0,1384.0
300057,thoma,1,22.0
300057,tighnari,0,4465.0
300057,tighnari,1,86.0
300057,tighnari,2,9.0
300057,tighnari,3,4.0
300057,xiangling,0,61783.0
300057,xiangling,1,53978.0
300057,xiangling,2,32220.0
300057,xiangling,3,17928.0
300057,xiangling,4,9665.0
300057,xiangling,5,5586.0
300057,xiangling,6,3346.0
300057,xiangling,7,11735.0
300057,xingqiu,0,1453.0
300057,xingqiu,1,8.0
300057,xinyan,0,1391.0
300057,xinyan,1,10.0
300057,yanfei,0,1445.0
300057,yanfei,1,16.0
300057,yaoyao,0,1451.0
300057,yaoyao,1,10.0
300057,yun_jin,0,1424.0
300057,yun_jin,1,16.0
300058,barbara,0,2954.0
300058,barbara,1,72.0
300058,barbara,2,6.0
300058,beidou,0,2872.0
300058,beidou,1,74.0
300058,beidou,2,3.0
300058,bennett,0,2948.0
300058,bennett,1,68.0
300058,bennett,2,9.0
300058,bennett,3,4.0
300058,bennett,4,0.0
300058,bennett,5,6.0
300058,bennett,6,7.0
300058,bennett,7,9.0
300058,candace,0,80699.0
300058,candace,1,89284.0
300058,candace,2,71460.0
300058,candace,3,49596.0
300058,candace,4,30905.0
300058,candace,5,19110.0
300058,candace,6,12068.0
300058,candace,7,53494.0
300058,charlotte,0,2893.0
300058,charlotte,1,64.0
300058,charlotte,2,3.0
300058,chongyun,0,2884.0
300058,chongyun,1,52.0
300058,collei,0,2828.0
300058,collei,1,72.0
300058,dehya,0,10969.0
300058,dehya,1,378.0
300058,dehya,2,33.0
300058,dehya,3,4.0
300058,diluc,0,10793.0
300058,diluc,1,382.0
300058,diluc,2,48.0
300058,diluc,3,4.0
300058,diona,0,2937.0
300058,diona,1,44.0
300058,dori,0,2866.0
300058,dori,1,58.0
300058,dori,2,3.0
300058,dragons_bane,0,24152.0
300058,dragons_bane,1,3816.0
300058,dragons_bane,2,849.0
300058,dragons_bane,3,256.0
300058,dragons_bane,4,90.0
300058,dragons_bane,5,12.0
300058,dragons_bane,6,7.0
300058,eye_of_perception,0,24101.0
300058,eye_of_perception,1,3804.0
300058,eye_of_perception,2,861.0
300058,eye_of_perception,3,184.0
300058,eye_of_perception,4,65.0
300058,eye_of_perception,5,30.0
300058,faruzan,0,2924.0
300058,faruzan,1,94.0
300058,faruzan,2,21.0
300058,faruzan,3,8.0
300058,favonius_codex,0,24025.0
300058,favonius_codex,1,3764.0
300058,favonius_codex,2,777.0
300058,favonius_codex,3,252.0
300058,favonius_codex,4,85.0
300058,favonius_codex,5,0.0
300058,favonius_codex,6,14.0
300058,favonius_codex,7,16.0
300058,favonius_greatsword,0,23934.0
300058,favonius_greatsword,1,3820.0
300058,favonius_greatsword,2,795.0
300058,favonius_greatsword,3,184.0
300058,favonius_greatsword,4,120.0
300058,favonius_greatsword,5,12.0
300058,favonius_greatsword,6,14.0
300058,favonius_lance,0,24014.0
300058,favonius_lance,1,3850.0
300058,favonius_lance,2,843.0
300058,favonius_lance,3,260.0
300058,favonius_lance,4,45.0
300058,favonius_lance,5,18.0
300058,favonius_sword,0,24024.0
300058,favonius_sword,1,3822.0
300058,favonius_sword,2,798.0
300058,favonius_sword,3,252.0
300058,favonius_sword,4,100.0
300058,favonius_sword,5,24.0
300058,favonius_sword,6,14.0
300058,favonius_sword,7,10.0
300058,favonius_warbow,0,23936.0
300058,favonius_warbow,1,3894.0
300058,favonius_warbow,2,777.0
300058,favonius_warbow,3,216.0
300058,favonius_warbow,4,95.0
300058,favonius_warbow,5,36.0
300058,favonius_warbow,6,7.0
300058,favonius_warbow,7,8.0
300058,fischl,0,2811.0
300058,fischl,1,42.0
300058,freminet,0,2821.0
300058,freminet,1,62.0
300058,freminet,2,6.0
300058,freminet,3,0.0
300058,freminet,4,0.0
300058,freminet,5,0.0
300058,freminet,6,7.0
300058,gaming,0,45.0
300058,gaming,1,28.0
300058,gaming,2,18.0
300058,gaming,3,12.0
300058,gaming,4,10.0
300058,gorou,0,2746.0
300058,gorou,1,56.0
300058,gorou,2,9.0
300058,jean,0,10872.0
300058,jean,1,382.0
300058,jean,2,24.0
300058,jean,3,8.0
300058,kamisato_ayaka,0,21758.0
300058,kamisato_ayaka,1,2764.0
300058,kamisato_ayaka,2,879.0
300058,kamisato_ayaka,3,688.0
300058,kamisato_ayaka,4,335.0
300058,kamisato_ayaka,5,456.0
300058,kamisato_ayaka,6,357.0
300058,kamisato_ayaka,7,16.0
300058,kaveh,0,2907.0
300058,kaveh,1,42.0
300058,keqing,0,10978.0
300058,keqing,1,386.0
300058,keqing,2,30.0
300058,keqing,3,8.0
300058,kirara,0,3008.0
300058,kirara,1,48.0
300058,kujou_sara,0,2894.0
300058,kujou_sara,1,54.0
300058,kujou_sara,2,24.0
300058,kuki_shinobu,0,2888.0
300058,kuki_shinobu,1,54.0
300058,layla,0,2891.0
300058,layla,1,46.0
300058,lions_roar,0,23873.0
300058,lions_roar,1,3900.0
300058,lions_roar,2,858.0
300058,lions_roar,3,268.0
300058,lions_roar,4,45.0
300058,lions_roar,5,18.0
300058,lions_roar,6,7.0
300058,lynette,0,2889.0
300058,lynette,1,56.0
300058,lynette,2,3.0
300058,lynette,3,4.0
300058,mika,0,2908.0
300058,mika,1,78.0
300058,mona,0,10982.0
300058,mona,1,388.0
300058,mona,2,60.0
300058,navia,0,112138.0
300058,navia,1,7470.0
300058,navia,2,5796.0
300058,navia,3,1840.0
300058,navia,4,915.0
300058,navia,5,336.0
300058,navia,6,8162.0
300058,navia,7,74.0
300058,ningguang,0,2869.0
300058,ningguang,1,48.0
300058,noelle,0,2996.0
300058,noelle,1,94.0
300058,noelle,2,15.0
300058,noelle,3,8.0
300058,qiqi,0,10965.0
300058,qiqi,1,358.0
300058,qiqi,2,60.0
300058,qiqi,3,8.0
300058,qiqi,4,0.0
300058,qiqi,5,0.0
300058,qiqi,6,7.0
300058,rainslasher,0,23935.0
300058,rainslasher,1,3746.0
300058,rainslasher,2,768.0
300058,rainslasher,3,240.0
300058,rainslasher,4,55.0
300058,rainslasher,5,12.0
300058,razor,0,2858.0
300058,razor,1,54.0
300058,rosaria,0,80197.0
300058,rosaria,1,89698.0
300058,rosaria,2,71268.0
300058,rosaria,3,49308.0
300058,rosaria,4,31100.0
300058,rosaria,5,18960.0
300058,rosaria,6,12656.0
300058,rosaria,7,53923.0
300058,rust,0,23973.0
300058,rust,1,3928.0
300058,rust,2,828.0
300058,rust,3,256.0
300058,rust,4,65.0
300058,rust,5,24.0
300058,rust,6,
300058,rust,7,9.0
300058,sacrificial_bow,0,24146.0
300058,sacrificial_bow,1,3932.0
300058,sacrificial_bow,2,831.0
300058,sacrificial_bow,3,224.0
300058,sacrificial_bow,4,70.0
300058,sacrificial_bow,5,6.0
300058,sacrificial_bow,6,7.0
300058,sacrificial_bow,7,18.0
300058,sacrificial_fragments,0,23795.0
300058,sacrificial_fragments,1,3720.0
300058,sacrificial_fragments,2,786.0
300058,sacrificial_fragments,3,196.0
300058,sacrificial_fragments,4,35.0
300058,sacrificial_fragments,5,24.0
300058,sacrificial_fragments,6,14.0
300058,sacrificial_greatsword,0,24089.0
300058,sacrificial_greatsword,1,3766.0
300058,sacrificial_greatsword,2,825.0
300058,sacrificial_greatsword,3,248.0
300058,sacrificial_greatsword,4,90.0
300058,sacrificial_greatsword,5,12.0
300058,sacrificial_greatsword,6,21.0
300058,sacrificial_sword,0,24324.0
300058,sacrificial_sword,1,3926.0
300058,sacrificial_sword,2,738.0
300058,sacrificial_sword,3,220.0
300058,sacrificial_sword,4,60.0
300058,sacrificial_sword,5,36.0
300058,sacrificial_sword,6,7.0
300058,sacrificial_sword,7,8.0
300058,sayu,0,2838.0
300058,sayu,1,46.0
300058,shikanoin_heizou,0,2840.0
300058,shikanoin_heizou,1,68.0
300058,sucrose,0,80784.0
300058,sucrose,1,89296.0
300058,sucrose,2,71541.0
300058,sucrose,3,49292.0
300058,sucrose,4,30890.0
300058,sucrose,5,19182.0
300058,sucrose,6,12341.0
300058,sucrose,7,53033.0
300058,the_bell,0,24109.0
300058,the_bell,1,3782.0
300058,the_bell,2,831.0
300058,the_bell,3,284.0
300058,the_bell,4,90.0
300058,the_bell,5,12.0
300058,the_flute,0,24060.0
300058,the_flute,1,3914.0
300058,the_flute,2,756.0
300058,the_flute,3,196.0
300058,the_flute,4,70.0
300058,the_flute,5,24.0
300058,the_stringless,0,24098.0
300058,the_stringless,1,3946.0
300058,the_stringless,2,828.0
300058,the_stringless,3,240.0
300058,the_stringless,4,95.0
300058,the_stringless,5,30.0
300058,the_stringless,6,7.0
300058,the_widsith,0,24018.0
300058,the_widsith,1,3916.0
300058,the_widsith,2,888.0
300058,the_widsith,3,172.0
300058,the_widsith,4,95.0
300058,the_widsith,5,24.0
300058,the_widsith,6,21.0
300058,thoma,0,2853.0
300058,thoma,1,38.0
300058,thoma,2,6.0
300058,tighnari,0,11062.0
300058,tighnari,1,334.0
300058,tighnari,2,54.0
300058,tighnari,3,4.0
300058,xiangling,0,2927.0
300058,xiangling,1,64.0
300058,xingqiu,0,2808.0
300058,xingqiu,1,66.0
300058,xingqiu,2,9.0
300058,xinyan,0,2895.0
300058,xinyan,1,56.0
300058,xinyan,2,12.0
300058,yanfei,0,2837.0
300058,yanfei,1,54.0
300058,yaoyao,0,2906.0
300058,yaoyao,1,34.0
300058,yaoyao,2,6.0
300058,yun_jin,0,2794.0
300058,yun_jin,1,58.0
300058,yun_jin,2,6.0
300059,barbara,0,2945.0
300059,barbara,1,48.0
300059,barbara,2,6.0
300059,beidou,0,2839.0
300059,beidou,1,52.0
300059,bennett,0,76991.0
300059,bennett,1,82764.0
300059,bennett,2,66615.0
300059,bennett,3,50568.0
300059,bennett,4,36490.0
300059,bennett,5,27600.0
300059,bennett,6,20412.0
300059,bennett,7,65892.0
300059,candace,0,2903.0
300059,candace,1,54.0
300059,charlotte,0,2972.0
300059,charlotte,1,72.0
300059,chevreuse,0,95226.0
300059,chevreuse,1,76418.0
300059,chevreuse,2,60333.0
300059,chevreuse,3,46316.0
300059,chevreuse,4,33630.0
300059,chevreuse,5,21132.0
300059,chevreuse,6,32760.0
300059,chevreuse,7,60340.0
300059,chongyun,0,2986.0
300059,chongyun,1,56.0
300059,chongyun,2,3.0
300059,collei,0,2975.0
300059,collei,1,56.0
300059,dehya,0,10174.0
300059,dehya,1,342.0
300059,dehya,2,15.0
300059,diluc,0,10010.0
300059,diluc,1,374.0
300059,diluc,2,33.0
300059,diluc,3,4.0
300059,diona,0,2863.0
300059,diona,1,68.0
300059,diona,2,3.0
300059,dori,0,2953.0
300059,dori,1,68.0
300059,dori,2,6.0
300059,dori,3,0.0
300059,dori,4,5.0
300059,dragons_bane,0,24884.0
300059,dragons_bane,1,4268.0
300059,dragons_bane,2,648.0
300059,dragons_bane,3,96.0
300059,dragons_bane,4,55.0
300059,dragons_bane,5,6.0
300059,eye_of_perception,0,25219.0
300059,eye_of_perception,1,4566.0
300059,eye_of_perception,2,744.0
300059,eye_of_perception,3,164.0
300059,eye_of_perception,4,35.0
300059,eye_of_perception,5,6.0
300059,faruzan,0,3602.0
300059,faruzan,1,384.0
300059,faruzan,2,177.0
300059,faruzan,3,84.0
300059,faruzan,4,0.0
300059,faruzan,5,12.0
300059,favonius_codex,0,24729.0
300059,favonius_codex,1,4316.0
300059,favonius_codex,2,789.0
300059,favonius_codex,3,112.0
300059,favonius_codex,4,35.0
300059,favonius_codex,5,6.0
300059,favonius_codex,6,7.0
300059,favonius_greatsword,0,24833.0
300059,favonius_greatsword,1,4566.0
300059,favonius_greatsword,2,822.0
300059,favonius_greatsword,3,144.0
300059,favonius_greatsword,4,20.0
300059,favonius_greatsword,5,12.0
300059,favonius_lance,0,24816.0
300059,favonius_lance,1,4658.0
300059,favonius_lance,2,795.0
300059,favonius_lance,3,116.0
300059,favonius_lance,4,15.0
300059,favonius_lance,5,12.0
300059,favonius_sword,0,24488.0
300059,favonius_sword,1,4396.0
300059,favonius_sword,2,777.0
300059,favonius_sword,3,128.0
300059,favonius_sword,4,15.0
300059,favonius_sword,5,12.0
300059,favonius_warbow,0,24731.0
300059,favonius_warbow,1,4448.0
300059,favonius_warbow,2,753.0
300059,favonius_warbow,3,132.0
300059,favonius_warbow,4,10.0
300059,favonius_warbow,5,12.0
300059,fischl,0,2899.0
300059,fischl,1,28.0
300059,freminet,0,2932.0
300059,freminet,1,68.0
300059,freminet,2,9.0
300059,gaming,0,691.0
300059,gaming,1,278.0
300059,gaming,2,159.0
300059,gaming,3,52.0
300059,gaming,4,5.0
300059,gaming,5,6.0
300059,gaming,6,7.0
300059,gorou,0,2903.0
300059,gorou,1,70.0
300059,gorou,2,6.0
300059,jean,0,10173.0
300059,jean,1,410.0
300059,jean,2,21.0
300059,kaveh,0,2846.0
300059,kaveh,1,48.0
300059,keqing,0,9993.0
300059,keqing,1,434.0
300059,keqing,2,15.0
300059,keqing,3,4.0
300059,kirara,0,2859.0
300059,kirara,1,64.0
300059,kujou_sara,0,76679.0
300059,kujou_sara,1,81840.0
300059,kujou_sara,2,67800.0
300059,kujou_sara,3,49800.0
300059,kujou_sara,4,36980.0
300059,kujou_sara,5,27504.0
300059,kujou_sara,6,22953.0
300059,kujou_sara,7,63984.0
300059,kuki_shinobu,0,2844.0
300059,kuki_shinobu,1,86.0
300059,layla,0,2881.0
300059,layla,1,34.0
300059,layla,2,0.0
300059,layla,3,4.0
300059,lions_roar,0,24731.0
300059,lions_roar,1,4496.0
300059,lions_roar,2,771.0
300059,lions_roar,3,152.0
300059,lions_roar,4,30.0
300059,lynette,0,3008.0
300059,lynette,1,50.0
300059,lynette,2,0.0
300059,lynette,3,0.0
300059,lynette,4,10.0
300059,mika,0,2871.0
300059,mika,1,44.0
300059,mika,2,3.0
300059,mona,0,10268.0
300059,mona,1,362.0
300059,mona,2,24.0
300059,ningguang,0,2946.0
300059,ningguang,1,50.0
300059,ningguang,2,3.0
300059,noelle,0,3522.0
300059,noelle,1,350.0
300059,noelle,2,147.0
300059,noelle,3,60.0
300059,noelle,4,50.0
300059,noelle,5,12.0
300059,noelle,6,7.0
300059,qiqi,0,10142.0
300059,qiqi,1,362.0
300059,qiqi,2,18.0
300059,raiden_shogun,0,77591.0
300059,raiden_shogun,1,23160.0
300059,raiden_shogun,2,18294.0
300059,raiden_shogun,3,5780.0
300059,raiden_shogun,4,960.0
300059,raiden_shogun,5,780.0
300059,raiden_shogun,6,889.0
300059,raiden_shogun,7,52.0
300059,rainslasher,0,25027.0
300059,rainslasher,1,4592.0
300059,rainslasher,2,837.0
300059,rainslasher,3,104.0
300059,rainslasher,4,40.0
300059,rainslasher,5,6.0
300059,razor,0,2853.0
300059,razor,1,48.0
300059,rosaria,0,2884.0
300059,rosaria,1,84.0
300059,rust,0,25007.0
300059,rust,1,4400.0
300059,rust,2,759.0
300059,rust,3,124.0
300059,rust,4,30.0
300059,rust,5,12.0
300059,rust,6,7.0
300059,sacrificial_bow,0,24728.0
300059,sacrificial_bow,1,4442.0
300059,sacrificial_bow,2,813.0
300059,sacrificial_bow,3,156.0
300059,sacrificial_bow,4,30.0
300059,sacrificial_bow,5,6.0
300059,sacrificial_fragments,0,24663.0
300059,sacrificial_fragments,1,4370.0
300059,sacrificial_fragments,2,804.0
300059,sacrificial_fragments,3,192.0
300059,sacrificial_fragments,4,25.0
300059,sacrificial_fragments,5,18.0
300059,sacrificial_greatsword,0,24748.0
300059,sacrificial_greatsword,1,4480.0
300059,sacrificial_greatsword,2,777.0
300059,sacrificial_greatsword,3,184.0
300059,sacrificial_greatsword,4,30.0
300059,sacrificial_sword,0,24984.0
300059,sacrificial_sword,1,4508.0
300059,sacrificial_sword,2,813.0
300059,sacrificial_sword,3,100.0
300059,sacrificial_sword,4,25.0
300059,sacrificial_sword,5,12.0
300059,sacrificial_sword,6,7.0
300059,sayu,0,2955.0
300059,sayu,1,52.0
300059,shikanoin_heizou,0,2975.0
300059,shikanoin_heizou,1,64.0
300059,shikanoin_heizou,2,3.0
300059,sucrose,0,2986.0
300059,sucrose,1,70.0
300059,the_bell,0,24987.0
300059,the_bell,1,4570.0
300059,the_bell,2,750.0
300059,the_bell,3,132.0
300059,the_bell,4,30.0
300059,the_bell,5,0.0
300059,the_bell,6,7.0
300059,the_flute,0,24752.0
300059,the_flute,1,4388.0
300059,the_flute,2,723.0
300059,the_flute,3,140.0
300059,the_flute,4,30.0
300059,the_flute,5,6.0
300059,the_stringless,0,24736.0
300059,the_stringless,1,4452.0
300059,the_stringless,2,750.0
300059,the_stringless,3,144.0
300059,the_stringless,4,70.0
300059,the_stringless,5,0.0
300059,the_stringless,6,7.0
300059,the_widsith,0,24520.0
300059,the_widsith,1,4550.0
300059,the_widsith,2,771.0
300059,the_widsith,3,100.0
300059,the_widsith,4,30.0
300059,thoma,0,2813.0
300059,thoma,1,42.0
300059,tighnari,0,10391.0
300059,tighnari,1,394.0
300059,tighnari,2,3.0
300059,xiangling,0,2980.0
300059,xiangling,1,48.0
300059,xiangling,2,6.0
300059,xiangling,3,0.0
300059,xiangling,4,5.0
300059,xingqiu,0,2957.0
300059,xingqiu,1,46.0
300059,xingqiu,2,3.0
300059,xinyan,0,2906.0
300059,xinyan,1,32.0
300059,yanfei,0,2812.0
300059,yanfei,1,56.0
300059,yanfei,2,3.0
300059,yaoyao,0,2871.0
300059,yaoyao,1,64.0
300059,yoimiya,0,15777.0
300059,yoimiya,1,1406.0
300059,yoimiya,2,681.0
300059,yoimiya,3,336.0
300059,yoimiya,4,105.0
300059,yoimiya,5,210.0
300059,yoimiya,6,175.0
300059,yun_jin,0,2811.0
300059,yun_jin,1,52.0
300059,yun_jin,2,
300059,yun_jin,3,
300059,yun_jin,4,5.0
300059,yun_jin,5,6.0
300060,barbara,0,3963.0
300060,barbara,1,50.0
300060,beidou,0,3976.0
300060,beidou,1,100.0
300060,beidou,2,12.0
300060,bennett,0,3934.0
300060,bennett,1,98.0
300060,bennett,2,6.0
300060,bennett,3,4.0
300060,candace,0,4035.0
300060,candace,1,78.0
300060,charlotte,0,4071.0
300060,charlotte,1,82.0
300060,charlotte,2,3.0
300060,chevreuse,0,4107.0
300060,chevreuse,1,96.0
300060,chevreuse,2,3.0
300060,chongyun,0,4046.0
300060,chongyun,1,74.0
300060,collei,0,3944.0
300060,collei,1,94.0
300060,dehya,0,15615.0
300060,dehya,1,580.0
300060,dehya,2,30.0
300060,diluc,0,15693.0
300060,diluc,1,620.0
300060,diluc,2,57.0
300060,diona,0,4085.0
300060,diona,1,72.0
300060,dori,0,4116.0
300060,dori,1,152.0
300060,dori,2,57.0
300060,dori,3,28.0
300060,dori,4,10.0
300060,dragons_bane,0,35228.0
300060,dragons_bane,1,6832.0
300060,dragons_bane,2,1107.0
300060,dragons_bane,3,284.0
300060,dragons_bane,4,110.0
300060,dragons_bane,5,24.0
300060,dragons_bane,6,
300060,dragons_bane,7,8.0
300060,eye_of_perception,0,35284.0
300060,eye_of_perception,1,6762.0
300060,eye_of_perception,2,1224.0
300060,eye_of_perception,3,344.0
300060,eye_of_perception,4,95.0
300060,eye_of_perception,5,24.0
300060,eye_of_perception,6,
300060,eye_of_perception,7,9.0
300060,faruzan,0,81625.0
300060,faruzan,1,118542.0
300060,faruzan,2,112905.0
300060,faruzan,3,85692.0
300060,faruzan,4,60315.0
300060,faruzan,5,40212.0
300060,faruzan,6,28308.0
300060,faruzan,7,84904.0
300060,favonius_codex,0,35534.0
300060,favonius_codex,1,6856.0
300060,favonius_codex,2,1149.0
300060,favonius_codex,3,228.0
300060,favonius_codex,4,80.0
300060,favonius_codex,5,12.0
300060,favonius_greatsword,0,35424.0
300060,favonius_greatsword,1,6608.0
300060,favonius_greatsword,2,1173.0
300060,favonius_greatsword,3,280.0
300060,favonius_greatsword,4,100.0
300060,favonius_greatsword,5,30.0
300060,favonius_greatsword,6,7.0
300060,favonius_lance,0,35557.0
300060,favonius_lance,1,6750.0
300060,favonius_lance,2,1218.0
300060,favonius_lance,3,260.0
300060,favonius_lance,4,55.0
300060,favonius_lance,5,6.0
300060,favonius_sword,0,35406.0
300060,favonius_sword,1,6646.0
300060,favonius_sword,2,1083.0
300060,favonius_sword,3,288.0
300060,favonius_sword,4,55.0
300060,favonius_sword,5,24.0
300060,favonius_sword,6,14.0
300060,favonius_warbow,0,35425.0
300060,favonius_warbow,1,6632.0
300060,favonius_warbow,2,1173.0
300060,favonius_warbow,3,252.0
300060,favonius_warbow,4,70.0
300060,favonius_warbow,5,18.0
300060,favonius_warbow,6,7.0
300060,fischl,0,4085.0
300060,fischl,1,96.0
300060,freminet,0,4071.0
300060,freminet,1,140.0
300060,freminet,2,33.0
300060,freminet,3,8.0
300060,freminet,4,30.0
300060,freminet,5,12.0
300060,gaming,0,87577.0
300060,gaming,1,118824.0
300060,gaming,2,108303.0
300060,gaming,3,81792.0
300060,gaming,4,52350.0
300060,gaming,5,49614.0
300060,gaming,6,32095.0
300060,gaming,7,82796.0
300060,gorou,0,4178.0
300060,gorou,1,200.0
300060,gorou,2,27.0
300060,gorou,3,28.0
300060,gorou,4,15.0
300060,gorou,5,24.0
300060,gorou,6,7.0
300060,jean,0,15976.0
300060,jean,1,552.0
300060,jean,2,48.0
300060,kaveh,0,4008.0
300060,kaveh,1,78.0
300060,keqing,0,15752.0
300060,keqing,1,632.0
300060,keqing,2,42.0
300060,keqing,3,4.0
300060,kirara,0,3971.0
300060,kirara,1,72.0
300060,kujou_sara,0,4012.0
300060,kujou_sara,1,84.0
300060,kujou_sara,2,6.0
300060,kuki_shinobu,0,4034.0
300060,kuki_shinobu,1,68.0
300060,kuki_shinobu,2,6.0
300060,layla,0,4040.0
300060,layla,1,100.0
300060,layla,2,0.0
300060,layla,3,4.0
300060,lions_roar,0,34896.0
300060,lions_roar,1,6620.0
300060,lions_roar,2,1170.0
300060,lions_roar,3,292.0
300060,lions_roar,4,60.0
300060,lions_roar,5,18.0
300060,lynette,0,4056.0
300060,lynette,1,162.0
300060,lynette,2,48.0
300060,lynette,3,28.0
300060,lynette,4,5.0
300060,lynette,5,12.0
300060,mika,0,3959.0
300060,mika,1,80.0
300060,mona,0,15789.0
300060,mona,1,574.0
300060,mona,2,33.0
300060,nahida,0,68195.0
300060,nahida,1,13300.0
300060,nahida,2,6534.0
300060,nahida,3,1264.0
300060,nahida,4,290.0
300060,nahida,5,504.0
300060,nahida,6,693.0
300060,nahida,7,16.0
300060,ningguang,0,4046.0
300060,ningguang,1,86.0
300060,ningguang,2,9.0
300060,noelle,0,81046.0
300060,noelle,1,118888.0
300060,noelle,2,110799.0
300060,noelle,3,84356.0
300060,noelle,4,59415.0
300060,noelle,5,41250.0
300060,noelle,6,28560.0
300060,noelle,7,88035.0
300060,qiqi,0,15832.0
300060,qiqi,1,588.0
300060,qiqi,2,57.0
300060,rainslasher,0,35438.0
300060,rainslasher,1,6540.0
300060,rainslasher,2,1104.0
300060,rainslasher,3,300.0
300060,rainslasher,4,70.0
300060,rainslasher,5,6.0
300060,razor,0,4089.0
300060,razor,1,90.0
300060,rosaria,0,4044.0
300060,rosaria,1,100.0
300060,rosaria,2,0.0
300060,rosaria,3,16.0
300060,rosaria,4,0.0
300060,rosaria,5,12.0
300060,rust,0,35551.0
300060,rust,1,6780.0
300060,rust,2,1176.0
300060,rust,3,272.0
300060,rust,4,80.0
300060,rust,5,30.0
300060,rust,6,7.0
300060,sacrificial_bow,0,35326.0
300060,sacrificial_bow,1,6804.0
300060,sacrificial_bow,2,1245.0
300060,sacrificial_bow,3,272.0
300060,sacrificial_bow,4,50.0
300060,sacrificial_bow,5,12.0
300060,sacrificial_bow,6,7.0
300060,sacrificial_fragments,0,35328.0
300060,sacrificial_fragments,1,6842.0
300060,sacrificial_fragments,2,1188.0
300060,sacrificial_fragments,3,264.0
300060,sacrificial_fragments,4,85.0
300060,sacrificial_fragments,5,12.0
300060,sacrificial_greatsword,0,35256.0
300060,sacrificial_greatsword,1,6856.0
300060,sacrificial_greatsword,2,1161.0
300060,sacrificial_greatsword,3,280.0
300060,sacrificial_greatsword,4,30.0
300060,sacrificial_sword,0,35577.0
300060,sacrificial_sword,1,6728.0
300060,sacrificial_sword,2,1128.0
300060,sacrificial_sword,3,256.0
300060,sacrificial_sword,4,90.0
300060,sacrificial_sword,5,36.0
300060,sayu,0,3999.0
300060,sayu,1,76.0
300060,sethos,0,1.0
300060,sethos,1,2.0
300060,shikanoin_heizou,0,4086.0
300060,shikanoin_heizou,1,80.0
300060,shikanoin_heizou,2,3.0
300060,sucrose,0,3990.0
300060,sucrose,1,76.0
300060,the_bell,0,35477.0
300060,the_bell,1,6654.0
300060,the_bell,2,1170.0
300060,the_bell,3,288.0
300060,the_bell,4,75.0
300060,the_bell,5,18.0
300060,the_flute,0,35676.0
300060,the_flute,1,6704.0
300060,the_flute,2,1134.0
300060,the_flute,3,268.0
300060,the_flute,4,70.0
300060,the_flute,5,18.0
300060,the_flute,6,7.0
300060,the_flute,7,8.0
300060,the_stringless,0,35548.0
300060,the_stringless,1,6590.0
300060,the_stringless,2,1137.0
300060,the_stringless,3,248.0
300060,the_stringless,4,65.0
300060,the_widsith,0,35603.0
300060,the_widsith,1,6690.0
300060,the_widsith,2,1170.0
300060,the_widsith,3,296.0
300060,the_widsith,4,60.0
300060,the_widsith,5,12.0
300060,the_widsith,6,7.0
300060,the_widsith,7,10.0
300060,thoma,0,4107.0
300060,thoma,1,70.0
300060,thoma,2,3.0
300060,tighnari,0,15809.0
300060,tighnari,1,550.0
300060,tighnari,2,54.0
300060,tighnari,3,12.0
300060,xiangling,0,3925.0
300060,xiangling,1,130.0
300060,xiangling,2,60.0
300060,xiangling,3,32.0
300060,xiangling,4,25.0
300060,xiangling,5,6.0
300060,xiangling,6,
300060,xiangling,7,9.0
300060,xianyun,0,103505.0
300060,xianyun,1,19050.0
300060,xianyun,2,13248.0
300060,xianyun,3,1004.0
300060,xianyun,4,365.0
300060,xianyun,5,102.0
300060,xianyun,6,4823.0
300060,xianyun,7,114.0
300060,xingqiu,0,4084.0
300060,xingqiu,1,86.0
300060,xingqiu,2,3.0
300060,xingqiu,3,0.0
300060,xingqiu,4,5.0
300060,xinyan,0,4065.0
300060,xinyan,1,114.0
300060,xinyan,2,6.0
300060,yanfei,0,4040.0
300060,yanfei,1,74.0
300060,yanfei,2,6.0
300060,yanfei,3,0.0
300060,yanfei,4,5.0
300060,yaoyao,0,4128.0
300060,yaoyao,1,108.0
300060,yaoyao,2,6.0
300060,yaoyao,3,4.0
300060,yun_jin,0,4104.0
300060,yun_jin,1,132.0
300060,yun_jin,2,36.0
300060,yun_jin,3,28.0
300060,yun_jin,4,10.0
300060,yun_jin,5,6.0
300061,barbara,0,1277.0
300061,barbara,1,30.0
300061,barbara,2,9.0
300061,barbara,3,0.0
300061,barbara,4,0.0
300061,barbara,5,6.0
300061,beidou,0,1286.0
300061,beidou,1,18.0
300061,bennett,0,1251.0
300061,bennett,1,14.0
