banner_id,rarity_class,pity_index,count
300061,legendary,3,691.0
300061,legendary,4,703.0
300061,legendary,5,696.0
300061,legendary,6,707.0
300061,legendary,7,666.0
300061,legendary,8,704.0
300061,legendary,9,663.0
300061,legendary,10,670.0
300061,legendary,11,716.0
300061,legendary,12,664.0
300061,legendary,13,657.0
300061,legendary,14,672.0
300061,legendary,15,644.0
300061,legendary,16,605.0
300061,legendary,17,680.0
300061,legendary,18,622.0
300061,legendary,19,656.0
300061,legendary,20,635.0
300061,legendary,21,654.0
300061,legendary,22,623.0
300061,legendary,23,657.0
300061,legendary,24,590.0
300061,legendary,25,638.0
300061,legendary,26,586.0
300061,legendary,27,577.0
300061,legendary,28,607.0
300061,legendary,29,594.0
300061,legendary,30,616.0
300061,legendary,31,571.0
300061,legendary,32,600.0
300061,legendary,33,640.0
300061,legendary,34,588.0
300061,legendary,35,576.0
300061,legendary,36,558.0
300061,legendary,37,575.0
300061,legendary,38,568.0
300061,legendary,39,577.0
300061,legendary,40,548.0
300061,legendary,41,501.0
300061,legendary,42,519.0
300061,legendary,43,535.0
300061,legendary,44,527.0
300061,legendary,45,513.0
300061,legendary,46,509.0
300061,legendary,47,507.0
300061,legendary,48,505.0
300061,legendary,49,480.0
300061,legendary,50,482.0
300061,legendary,51,490.0
300061,legendary,52,444.0
300061,legendary,53,478.0
300061,legendary,54,483.0
300061,legendary,55,504.0
300061,legendary,56,426.0
300061,legendary,57,459.0
300061,legendary,58,476.0
300061,legendary,59,421.0
300061,legendary,60,430.0
300061,legendary,61,449.0
300061,legendary,62,441.0
300061,legendary,63,450.0
300061,legendary,64,440.0
300061,legendary,65,389.0
300061,legendary,66,421.0
300061,legendary,67,435.0
300061,legendary,68,386.0
300061,legendary,69,406.0
300061,legendary,70,385.0
300061,legendary,71,417.0
300061,legendary,72,421.0
300061,legendary,73,435.0
300061,legendary,74,394.0
300061,legendary,75,3909.0
300061,legendary,76,7040.0
300061,legendary,77,8976.0
300061,legendary,78,9638.0
300061,legendary,79,9000.0
300061,legendary,80,7549.0
300061,legendary,81,5438.0
300061,legendary,82,3700.0
300061,legendary,83,2065.0
300061,legendary,84,994.0
300061,legendary,85,447.0
300061,legendary,86,188.0
300061,legendary,87,60.0
300061,legendary,88,22.0
300061,legendary,89,5.0
300061,legendary,90,2.0
300061,legendary,91,1.0
300061,legendary,92,0.0
300061,legendary,93,0.0
300061,legendary,94,0.0
300061,legendary,95,0.0
300061,legendary,96,0.0
300061,legendary,97,0.0
300061,legendary,98,0.0
300061,legendary,99,0.0
300061,legendary,100,0.0
300061,legendary,101,0.0
300061,rare,1,43077.0
300061,rare,2,41093.0
300061,rare,3,38572.0
300061,rare,4,36615.0
300061,rare,5,34652.0
300061,rare,6,32984.0
300061,rare,7,31065.0
300061,rare,8,29750.0
300061,rare,9,308850.0
300061,rare,10,238439.0
300062,legendary,1,0.0
300062,legendary,2,619.0
300062,legendary,3,659.0
300062,legendary,4,692.0
300062,legendary,5,646.0
300062,legendary,6,646.0
300062,legendary,7,645.0
300062,legendary,8,657.0
300062,legendary,9,663.0
300062,legendary,10,642.0
300062,legendary,11,627.0
300062,legendary,12,616.0
300062,legendary,13,622.0
300062,legendary,14,636.0
300062,legendary,15,617.0
300062,legendary,16,640.0
300062,legendary,17,648.0
300062,legendary,18,590.0
300062,legendary,19,617.0
300062,legendary,20,612.0
300062,legendary,21,563.0
300062,legendary,22,605.0
300062,legendary,23,614.0
300062,legendary,24,587.0
300062,legendary,25,570.0
300062,legendary,26,606.0
300062,legendary,27,542.0
300062,legendary,28,556.0
300062,legendary,29,552.0
300062,legendary,30,559.0
300062,legendary,31,591.0
300062,legendary,32,562.0
300062,legendary,33,509.0
300062,legendary,34,517.0
300062,legendary,35,523.0
300062,legendary,36,561.0
300062,legendary,37,501.0
300062,legendary,38,504.0
300062,legendary,39,512.0
300062,legendary,40,507.0
300062,legendary,41,504.0
300062,legendary,42,502.0
300062,legendary,43,502.0
300062,legendary,44,466.0
300062,legendary,45,490.0
300062,legendary,46,506.0
300062,legendary,47,492.0
300062,legendary,48,441.0
300062,legendary,49,458.0
300062,legendary,50,476.0
300062,legendary,51,531.0
300062,legendary,52,520.0
300062,legendary,53,491.0
300062,legendary,54,449.0
300062,legendary,55,473.0
300062,legendary,56,437.0
300062,legendary,57,432.0
300062,legendary,58,490.0
300062,legendary,59,467.0
300062,legendary,60,431.0
300062,legendary,61,415.0
300062,legendary,62,436.0
300062,legendary,63,445.0
300062,legendary,64,444.0
300062,legendary,65,435.0
300062,legendary,66,427.0
300062,legendary,67,438.0
300062,legendary,68,419.0
300062,legendary,69,386.0
300062,legendary,70,407.0
300062,legendary,71,392.0
300062,legendary,72,394.0
300062,legendary,73,369.0
300062,legendary,74,375.0
300062,legendary,75,3958.0
300062,legendary,76,7081.0
300062,legendary,77,9192.0
300062,legendary,78,9764.0
300062,legendary,79,9375.0
300062,legendary,80,7684.0
300062,legendary,81,5638.0
300062,legendary,82,3605.0
300062,legendary,83,2129.0
300062,legendary,84,1052.0
300062,legendary,85,459.0
300062,legendary,86,160.0
300062,legendary,87,52.0
300062,legendary,88,13.0
300062,legendary,89,5.0
300062,legendary,90,0.0
300062,legendary,91,0.0
300062,legendary,92,0.0
300062,legendary,93,0.0
300062,legendary,94,0.0
300062,legendary,95,0.0
300062,legendary,96,0.0
300062,legendary,97,0.0
300062,legendary,98,0.0
300062,legendary,99,0.0
300062,legendary,100,0.0
300062,legendary,101,0.0
300062,rare,1,42157.0
300062,rare,2,39958.0
300062,rare,3,38258.0
300062,rare,4,35826.0
300062,rare,5,34467.0
300062,rare,6,32434.0
300062,rare,7,31009.0
300062,rare,8,28831.0
300062,rare,9,302955.0
300062,rare,10,235487.0
300063,legendary,1,0.0
300063,legendary,2,1500.0
300063,legendary,3,1447.0
300063,legendary,4,1430.0
300063,legendary,5,1405.0
300063,legendary,6,1424.0
300063,legendary,7,1351.0
300063,legendary,8,1297.0
300063,legendary,9,1343.0
300063,legendary,10,1346.0
300063,legendary,11,1310.0
300063,legendary,12,1325.0
300063,legendary,13,1283.0
300063,legendary,14,1246.0
300063,legendary,15,1303.0
300063,legendary,16,1225.0
300063,legendary,17,1194.0
300063,legendary,18,1235.0
300063,legendary,19,1159.0
300063,legendary,20,1163.0
300063,legendary,21,1195.0
300063,legendary,22,1149.0
300063,legendary,23,1188.0
300063,legendary,24,1069.0
300063,legendary,25,1164.0
300063,legendary,26,1082.0
300063,legendary,27,1169.0
300063,legendary,28,1108.0
300063,legendary,29,1140.0
300063,legendary,30,1092.0
300063,legendary,31,1106.0
300063,legendary,32,1068.0
300063,legendary,33,1074.0
300063,legendary,34,1082.0
300063,legendary,35,1074.0
300063,legendary,36,1071.0
300063,legendary,37,997.0
300063,legendary,38,990.0
300063,legendary,39,1007.0
300063,legendary,40,1043.0
300063,legendary,41,1038.0
300063,legendary,42,1031.0
300063,legendary,43,968.0
300063,legendary,44,1030.0
300063,legendary,45,1064.0
300063,legendary,46,986.0
300063,legendary,47,1009.0
300063,legendary,48,999.0
300063,legendary,49,1002.0
300063,legendary,50,958.0
300063,legendary,51,1005.0
300063,legendary,52,964.0
300063,legendary,53,930.0
300063,legendary,54,945.0
300063,legendary,55,893.0
300063,legendary,56,918.0
300063,legendary,57,974.0
300063,legendary,58,897.0
300063,legendary,59,927.0
300063,legendary,60,930.0
300063,legendary,61,872.0
300063,legendary,62,875.0
300063,legendary,63,898.0
300063,legendary,64,917.0
300063,legendary,65,912.0
300063,legendary,66,853.0
300063,legendary,67,891.0
300063,legendary,68,895.0
300063,legendary,69,856.0
300063,legendary,70,863.0
300063,legendary,71,814.0
300063,legendary,72,884.0
300063,legendary,73,921.0
300063,legendary,74,913.0
300063,legendary,75,8880.0
300063,legendary,76,15908.0
300063,legendary,77,20496.0
300063,legendary,78,21773.0
300063,legendary,79,20542.0
300063,legendary,80,17084.0
300063,legendary,81,12728.0
300063,legendary,82,8465.0
300063,legendary,83,4882.0
300063,legendary,84,2500.0
300063,legendary,85,979.0
300063,legendary,86,375.0
300063,legendary,87,121.0
300063,legendary,88,36.0
300063,legendary,89,5.0
300063,legendary,90,3.0
300063,legendary,91,0.0
300063,legendary,92,0.0
300063,legendary,93,0.0
300063,legendary,94,0.0
300063,legendary,95,0.0
300063,legendary,96,0.0
300063,legendary,97,0.0
300063,legendary,98,0.0
300063,legendary,99,0.0
300063,legendary,100,0.0
300063,legendary,101,0.0
300063,rare,1,85055.0
300063,rare,2,80829.0
300063,rare,3,76378.0
300063,rare,4,72578.0
300063,rare,5,68577.0
300063,rare,6,65091.0
300063,rare,7,61622.0
300063,rare,8,58120.0
300063,rare,9,605533.0
300063,rare,10,468045.0
300064,legendary,1,0.0
300064,legendary,2,2617.0
300064,legendary,3,2625.0
300064,legendary,4,2507.0
300064,legendary,5,2589.0
300064,legendary,6,2489.0
300064,legendary,7,2453.0
300064,legendary,8,2394.0
300064,legendary,9,2418.0
300064,legendary,10,2310.0
300064,legendary,11,2366.0
300064,legendary,12,2380.0
300064,legendary,13,2344.0
300064,legendary,14,2253.0
300064,legendary,15,2316.0
300064,legendary,16,2229.0
300064,legendary,17,2269.0
300064,legendary,18,2204.0
300064,legendary,19,2221.0
300064,legendary,20,2208.0
300064,legendary,21,2137.0
300064,legendary,22,2144.0
300064,legendary,23,2130.0
300064,legendary,24,2108.0
300064,legendary,25,2121.0
300064,legendary,26,2168.0
300064,legendary,27,2163.0
300064,legendary,28,2105.0
300064,legendary,29,2050.0
300064,legendary,30,2081.0
300064,legendary,31,2023.0
300064,legendary,32,2082.0
300064,legendary,33,2037.0
300064,legendary,34,2005.0
300064,legendary,35,1960.0
300064,legendary,36,2011.0
300064,legendary,37,2043.0
300064,legendary,38,2012.0
300064,legendary,39,2033.0
300064,legendary,40,1871.0
300064,legendary,41,1911.0
300064,legendary,42,1886.0
300064,legendary,43,1907.0
300064,legendary,44,1931.0
300064,legendary,45,1815.0
300064,legendary,46,1903.0
300064,legendary,47,1880.0
300064,legendary,48,1820.0
300064,legendary,49,1853.0
300064,legendary,50,1804.0
300064,legendary,51,1810.0
300064,legendary,52,1755.0
300064,legendary,53,1793.0
300064,legendary,54,1744.0
300064,legendary,55,1717.0
300064,legendary,56,1754.0
300064,legendary,57,1789.0
300064,legendary,58,1682.0
300064,legendary,59,1760.0
300064,legendary,60,1759.0
300064,legendary,61,1688.0
300064,legendary,62,1751.0
300064,legendary,63,1642.0
300064,legendary,64,1741.0
300064,legendary,65,1700.0
300064,legendary,66,1682.0
300064,legendary,67,1727.0
300064,legendary,68,1691.0
300064,legendary,69,1640.0
300064,legendary,70,1686.0
300064,legendary,71,1630.0
300064,legendary,72,1664.0
300064,legendary,73,1681.0
300064,legendary,74,1674.0
300064,legendary,75,16587.0
300064,legendary,76,29558.0
300064,legendary,77,37929.0
300064,legendary,78,40973.0
300064,legendary,79,38615.0
300064,legendary,80,32235.0
300064,legendary,81,23642.0
300064,legendary,82,15831.0
300064,legendary,83,9106.0
300064,legendary,84,4537.0
300064,legendary,85,1956.0
300064,legendary,86,737.0
300064,legendary,87,221.0
300064,legendary,88,63.0
300064,legendary,89,20.0
300064,legendary,90,2.0
300064,legendary,91,6.0
300064,legendary,92,0.0
300064,legendary,93,0.0
300064,legendary,94,0.0
300064,legendary,95,0.0
300064,legendary,96,0.0
300064,legendary,97,0.0
300064,legendary,98,0.0
300064,legendary,99,0.0
300064,legendary,100,0.0
300064,legendary,101,0.0
300064,rare,1,157076.0
300064,rare,2,149506.0
300064,rare,3,140575.0
300064,rare,4,133720.0
300064,rare,5,127126.0
300064,rare,6,120063.0
300064,rare,7,114569.0
300064,rare,8,108590.0
300064,rare,9,1122908.0
300064,rare,10,869905.0
300065,legendary,1,0.0
300065,legendary,2,620.0
300065,legendary,3,669.0
300065,legendary,4,639.0
300065,legendary,5,682.0
300065,legendary,6,637.0
300065,legendary,7,636.0
300065,legendary,8,680.0
300065,legendary,9,645.0
300065,legendary,10,675.0
300065,legendary,11,691.0
300065,legendary,12,677.0
300065,legendary,13,674.0
300065,legendary,14,611.0
300065,legendary,15,672.0
300065,legendary,16,626.0
300065,legendary,17,609.0
300065,legendary,18,592.0
300065,legendary,19,608.0
300065,legendary,20,544.0
300065,legendary,21,568.0
300065,legendary,22,548.0
300065,legendary,23,584.0
300065,legendary,24,570.0
300065,legendary,25,549.0
300065,legendary,26,588.0
300065,legendary,27,519.0
300065,legendary,28,557.0
300065,legendary,29,535.0
300065,legendary,30,555.0
300065,legendary,31,508.0
300065,legendary,32,523.0
300065,legendary,33,516.0
300065,legendary,34,492.0
300065,legendary,35,527.0
300065,legendary,36,481.0
300065,legendary,37,483.0
300065,legendary,38,462.0
300065,legendary,39,448.0
300065,legendary,40,455.0
300065,legendary,41,433.0
300065,legendary,42,438.0
300065,legendary,43,437.0
300065,legendary,44,440.0
300065,legendary,45,389.0
300065,legendary,46,439.0
300065,legendary,47,426.0
300065,legendary,48,386.0
300065,legendary,49,404.0
300065,legendary,50,386.0
300065,legendary,51,414.0
300065,legendary,52,377.0
300065,legendary,53,394.0
300065,legendary,54,416.0
300065,legendary,55,367.0
300065,legendary,56,360.0
300065,legendary,57,378.0
300065,legendary,58,331.0
300065,legendary,59,360.0
300065,legendary,60,371.0
300065,legendary,61,376.0
300065,legendary,62,332.0
300065,legendary,63,341.0
300065,legendary,64,317.0
300065,legendary,65,306.0
300065,legendary,66,316.0
300065,legendary,67,301.0
300065,legendary,68,321.0
300065,legendary,69,284.0
300065,legendary,70,311.0
300065,legendary,71,276.0
300065,legendary,72,316.0
300065,legendary,73,286.0
300065,legendary,74,295.0
300065,legendary,75,2880.0
300065,legendary,76,4905.0
300065,legendary,77,6358.0
300065,legendary,78,6801.0
300065,legendary,79,6184.0
300065,legendary,80,5140.0
300065,legendary,81,3793.0
300065,legendary,82,2511.0
300065,legendary,83,1445.0
300065,legendary,84,759.0
300065,legendary,85,318.0
300065,legendary,86,122.0
300065,legendary,87,29.0
300065,legendary,88,10.0
300065,legendary,89,4.0
300065,legendary,90,1.0
300065,legendary,91,3.0
300065,legendary,92,0.0
300065,legendary,93,0.0
300065,legendary,94,0.0
300065,legendary,95,0.0
300065,legendary,96,0.0
300065,legendary,97,0.0
300065,legendary,98,0.0
300065,legendary,99,0.0
300065,legendary,100,0.0
300065,legendary,101,0.0
300065,rare,1,37196.0
300065,rare,2,35287.0
300065,rare,3,33621.0
300065,rare,4,31538.0
300065,rare,5,30096.0
300065,rare,6,28719.0
300065,rare,7,26928.0
300065,rare,8,25538.0
300065,rare,9,268036.0
300065,rare,10,208018.0
300066,legendary,1,0.0
300066,legendary,2,1491.0
300066,legendary,3,1528.0
300066,legendary,4,1485.0
300066,legendary,5,1506.0
300066,legendary,6,1497.0
300066,legendary,7,1442.0
300066,legendary,8,1474.0
300066,legendary,9,1476.0
300066,legendary,10,1447.0
300066,legendary,11,1459.0
300066,legendary,12,1428.0
300066,legendary,13,1433.0
300066,legendary,14,1349.0
300066,legendary,15,1351.0
300066,legendary,16,1384.0
300066,legendary,17,1286.0
300066,legendary,18,1386.0
300066,legendary,19,1352.0
300066,legendary,20,1325.0
300066,legendary,21,1311.0
300066,legendary,22,1252.0
300066,legendary,23,1309.0
300066,legendary,24,1328.0
300066,legendary,25,1263.0
300066,legendary,26,1272.0
300066,legendary,27,1320.0
300066,legendary,28,1307.0
300066,legendary,29,1245.0
300066,legendary,30,1188.0
300066,legendary,31,1252.0
300066,legendary,32,1240.0
300066,legendary,33,1251.0
300066,legendary,34,1239.0
300066,legendary,35,1274.0
300066,legendary,36,1233.0
300066,legendary,37,1221.0
300066,legendary,38,1258.0
300066,legendary,39,1183.0
300066,legendary,40,1088.0
300066,legendary,41,1198.0
300066,legendary,42,1178.0
300066,legendary,43,1184.0
300066,legendary,44,1127.0
300066,legendary,45,1123.0
300066,legendary,46,1084.0
300066,legendary,47,1154.0
300066,legendary,48,1185.0
300066,legendary,49,1118.0
300066,legendary,50,1093.0
300066,legendary,51,1022.0
300066,legendary,52,1048.0
300066,legendary,53,1099.0
300066,legendary,54,1053.0
300066,legendary,55,1054.0
300066,legendary,56,1105.0
300066,legendary,57,1033.0
300066,legendary,58,1019.0
300066,legendary,59,1011.0
300066,legendary,60,1049.0
300066,legendary,61,1037.0
300066,legendary,62,998.0
300066,legendary,63,970.0
300066,legendary,64,971.0
300066,legendary,65,938.0
300066,legendary,66,967.0
300066,legendary,67,992.0
300066,legendary,68,996.0
300066,legendary,69,928.0
300066,legendary,70,980.0
300066,legendary,71,938.0
300066,legendary,72,958.0
300066,legendary,73,917.0
300066,legendary,74,953.0
300066,legendary,75,9381.0
300066,legendary,76,16678.0
300066,legendary,77,21831.0
300066,legendary,78,23228.0
300066,legendary,79,21715.0
300066,legendary,80,17908.0
300066,legendary,81,13389.0
300066,legendary,82,8831.0
300066,legendary,83,5043.0
300066,legendary,84,2631.0
300066,legendary,85,1101.0
300066,legendary,86,429.0
300066,legendary,87,132.0
300066,legendary,88,30.0
300066,legendary,89,6.0
300066,legendary,90,1.0
300066,legendary,91,0.0
300066,legendary,92,0.0
300066,legendary,93,0.0
300066,legendary,94,0.0
300066,legendary,95,0.0
300066,legendary,96,0.0
300066,legendary,97,0.0
300066,legendary,98,0.0
300066,legendary,99,0.0
300066,legendary,100,0.0
300066,legendary,101,0.0
300066,rare,1,96223.0
300066,rare,2,91445.0
300066,rare,3,87034.0
300066,rare,4,81829.0
300066,rare,5,78105.0
300066,rare,6,73934.0
300066,rare,7,70124.0
300066,rare,8,66568.0
300066,rare,9,691450.0
300066,rare,10,535890.0
300067,legendary,1,0.0
300067,legendary,2,1610.0
300067,legendary,3,1520.0
300067,legendary,4,1570.0
300067,legendary,5,1621.0
300067,legendary,6,1537.0
300067,legendary,7,1478.0
300067,legendary,8,1484.0
300067,legendary,9,1481.0
300067,legendary,10,1450.0
300067,legendary,11,1474.0
300067,legendary,12,1431.0
300067,legendary,13,1399.0
300067,legendary,14,1427.0
300067,legendary,15,1359.0
300067,legendary,16,1375.0
300067,legendary,17,1367.0
300067,legendary,18,1412.0
300067,legendary,19,1340.0
300067,legendary,20,1368.0
300067,legendary,21,1360.0
300067,legendary,22,1323.0
300067,legendary,23,1403.0
300067,legendary,24,1401.0
300067,legendary,25,1345.0
300067,legendary,26,1266.0
300067,legendary,27,1324.0
300067,legendary,28,1337.0
300067,legendary,29,1250.0
300067,legendary,30,1259.0
300067,legendary,31,1237.0
300067,legendary,32,1253.0
300067,legendary,33,1255.0
300067,legendary,34,1209.0
300067,legendary,35,1136.0
300067,legendary,36,1210.0
300067,legendary,37,1233.0
300067,legendary,38,1200.0
300067,legendary,39,1131.0
300067,legendary,40,1181.0
300067,legendary,41,1147.0
300067,legendary,42,1152.0
300067,legendary,43,1154.0
300067,legendary,44,1109.0
300067,legendary,45,1126.0
300067,legendary,46,1131.0
300067,legendary,47,1076.0
300067,legendary,48,1048.0
300067,legendary,49,1086.0
300067,legendary,50,1059.0
300067,legendary,51,1074.0
300067,legendary,52,1085.0
300067,legendary,53,1009.0
300067,legendary,54,1060.0
300067,legendary,55,1083.0
300067,legendary,56,1054.0
300067,legendary,57,1067.0
300067,legendary,58,1031.0
300067,legendary,59,1071.0
300067,legendary,60,1036.0
300067,legendary,61,1016.0
300067,legendary,62,1033.0
300067,legendary,63,991.0
300067,legendary,64,1035.0
300067,legendary,65,978.0
300067,legendary,66,980.0
300067,legendary,67,1013.0
300067,legendary,68,998.0
300067,legendary,69,1003.0
300067,legendary,70,968.0
300067,legendary,71,1051.0
300067,legendary,72,962.0
300067,legendary,73,971.0
300067,legendary,74,944.0
300067,legendary,75,9962.0
300067,legendary,76,17651.0
300067,legendary,77,22826.0
300067,legendary,78,24740.0
300067,legendary,79,23076.0
300067,legendary,80,19201.0
300067,legendary,81,14226.0
300067,legendary,82,9354.0
300067,legendary,83,5487.0
300067,legendary,84,2708.0
300067,legendary,85,1180.0
300067,legendary,86,449.0
300067,legendary,87,121.0
300067,legendary,88,37.0
300067,legendary,89,6.0
300067,legendary,90,2.0
300067,legendary,91,0.0
300067,legendary,92,0.0
300067,legendary,93,0.0
300067,legendary,94,0.0
300067,legendary,95,0.0
300067,legendary,96,0.0
300067,legendary,97,0.0
300067,legendary,98,0.0
300067,legendary,99,0.0
300067,legendary,100,0.0
300067,legendary,101,0.0
300067,rare,1,97231.0
300067,rare,2,91748.0
300067,rare,3,87320.0
300067,rare,4,82672.0
300067,rare,5,78272.0
300067,rare,6,74056.0
300067,rare,7,71002.0
300067,rare,8,66611.0
300067,rare,9,692757.0
300067,rare,10,536200.0
300068,legendary,1,0.0
300068,legendary,2,991.0
300068,legendary,3,969.0
300068,legendary,4,972.0
300068,legendary,5,989.0
300068,legendary,6,945.0
300068,legendary,7,947.0
300068,legendary,8,1001.0
300068,legendary,9,956.0
300068,legendary,10,966.0
300068,legendary,11,971.0
300068,legendary,12,963.0
300068,legendary,13,936.0
300068,legendary,14,964.0
300068,legendary,15,916.0
300068,legendary,16,886.0
300068,legendary,17,900.0
300068,legendary,18,958.0
300068,legendary,19,923.0
300068,legendary,20,927.0
300068,legendary,21,893.0
300068,legendary,22,865.0
300068,legendary,23,903.0
300068,legendary,24,917.0
300068,legendary,25,865.0
300068,legendary,26,876.0
300068,legendary,27,902.0
300068,legendary,28,862.0
300068,legendary,29,883.0
300068,legendary,30,885.0
300068,legendary,31,847.0
300068,legendary,32,861.0
300068,legendary,33,833.0
300068,legendary,34,830.0
300068,legendary,35,798.0
300068,legendary,36,760.0
300068,legendary,37,858.0
300068,legendary,38,802.0
300068,legendary,39,803.0
300068,legendary,40,806.0
300068,legendary,41,787.0
300068,legendary,42,788.0
300068,legendary,43,750.0
300068,legendary,44,736.0
300068,legendary,45,759.0
300068,legendary,46,718.0
300068,legendary,47,755.0
300068,legendary,48,703.0
300068,legendary,49,772.0
300068,legendary,50,742.0
300068,legendary,51,700.0
300068,legendary,52,689.0
300068,legendary,53,711.0
300068,legendary,54,679.0
300068,legendary,55,641.0
300068,legendary,56,704.0
300068,legendary,57,638.0
300068,legendary,58,665.0
300068,legendary,59,638.0
300068,legendary,60,704.0
300068,legendary,61,692.0
300068,legendary,62,682.0
300068,legendary,63,624.0
300068,legendary,64,668.0
300068,legendary,65,598.0
300068,legendary,66,623.0
300068,legendary,67,587.0
300068,legendary,68,554.0
300068,legendary,69,595.0
300068,legendary,70,612.0
300068,legendary,71,556.0
300068,legendary,72,613.0
300068,legendary,73,546.0
300068,legendary,74,572.0
300068,legendary,75,5639.0
300068,legendary,76,9746.0
300068,legendary,77,12573.0
300068,legendary,78,13560.0
300068,legendary,79,12544.0
300068,legendary,80,10335.0
300068,legendary,81,7684.0
300068,legendary,82,5083.0
300068,legendary,83,2882.0
300068,legendary,84,1499.0
300068,legendary,85,622.0
300068,legendary,86,210.0
300068,legendary,87,85.0
300068,legendary,88,15.0
300068,legendary,89,1.0
300068,legendary,90,2.0
300068,legendary,91,0.0
300068,legendary,92,0.0
300068,legendary,93,0.0
300068,legendary,94,0.0
300068,legendary,95,0.0
300068,legendary,96,0.0
300068,legendary,97,0.0
300068,legendary,98,0.0
300068,legendary,99,0.0
300068,legendary,100,0.0
300068,legendary,101,0.0
300068,rare,1,61947.0
300068,rare,2,58952.0
300068,rare,3,55901.0
300068,rare,4,53190.0
300068,rare,5,50333.0
300068,rare,6,47287.0
300068,rare,7,45361.0
300068,rare,8,43093.0
300068,rare,9,445486.0
300068,rare,10,346657.0
300069,legendary,1,0.0
300069,legendary,2,1054.0
300069,legendary,3,1096.0
300069,legendary,4,1072.0
300069,legendary,5,1019.0
300069,legendary,6,1087.0
300069,legendary,7,1005.0
300069,legendary,8,1035.0
300069,legendary,9,1018.0
300069,legendary,10,1038.0
300069,legendary,11,1011.0
300069,legendary,12,934.0
300069,legendary,13,1003.0
300069,legendary,14,957.0
300069,legendary,15,930.0
300069,legendary,16,944.0
300069,legendary,17,973.0
300069,legendary,18,948.0
300069,legendary,19,902.0
300069,legendary,20,932.0
300069,legendary,21,846.0
300069,legendary,22,911.0
300069,legendary,23,904.0
300069,legendary,24,839.0
300069,legendary,25,817.0
300069,legendary,26,895.0
300069,legendary,27,881.0
300069,legendary,28,862.0
300069,legendary,29,832.0
300069,legendary,30,868.0
300069,legendary,31,814.0
300069,legendary,32,856.0
300069,legendary,33,864.0
300069,legendary,34,814.0
300069,legendary,35,820.0
300069,legendary,36,787.0
300069,legendary,37,806.0
300069,legendary,38,814.0
300069,legendary,39,797.0
300069,legendary,40,798.0
300069,legendary,41,788.0
300069,legendary,42,781.0
300069,legendary,43,782.0
300069,legendary,44,743.0
300069,legendary,45,779.0
300069,legendary,46,804.0
300069,legendary,47,749.0
300069,legendary,48,768.0
300069,legendary,49,765.0
300069,legendary,50,807.0
300069,legendary,51,756.0
300069,legendary,52,722.0
300069,legendary,53,749.0
300069,legendary,54,753.0
300069,legendary,55,726.0
300069,legendary,56,720.0
300069,legendary,57,709.0
300069,legendary,58,759.0
300069,legendary,59,701.0
300069,legendary,60,723.0
300069,legendary,61,695.0
300069,legendary,62,740.0
300069,legendary,63,691.0
300069,legendary,64,662.0
300069,legendary,65,683.0
300069,legendary,66,703.0
300069,legendary,67,663.0
300069,legendary,68,623.0
300069,legendary,69,667.0
300069,legendary,70,618.0
300069,legendary,71,687.0
300069,legendary,72,694.0
300069,legendary,73,687.0
300069,legendary,74,604.0
300069,legendary,75,6747.0
300069,legendary,76,11853.0
300069,legendary,77,15392.0
300069,legendary,78,16606.0
300069,legendary,79,15400.0
300069,legendary,80,12831.0
300069,legendary,81,9447.0
300069,legendary,82,6117.0
300069,legendary,83,3742.0
300069,legendary,84,1825.0
300069,legendary,85,796.0
300069,legendary,86,289.0
300069,legendary,87,95.0
300069,legendary,88,23.0
300069,legendary,89,6.0
300069,legendary,90,2.0
300069,legendary,91,1.0
300069,legendary,92,0.0
300069,legendary,93,0.0
300069,legendary,94,0.0
300069,legendary,95,0.0
300069,legendary,96,0.0
300069,legendary,97,0.0
300069,legendary,98,0.0
300069,legendary,99,0.0
300069,legendary,100,0.0
300069,legendary,101,0.0
300069,rare,1,66000.0
300069,rare,2,61767.0
300069,rare,3,58733.0
300069,rare,4,55402.0
300069,rare,5,52723.0
300069,rare,6,49955.0
300069,rare,7,47390.0
300069,rare,8,44778.0
300069,rare,9,464989.0
300069,rare,10,359123.0
300070,legendary,1,0.0
300070,legendary,2,2112.0
300070,legendary,3,2171.0
300070,legendary,4,2134.0
300070,legendary,5,2072.0
300070,legendary,6,2118.0
300070,legendary,7,2088.0
300070,legendary,8,2110.0
300070,legendary,9,1988.0
300070,legendary,10,1922.0
300070,legendary,11,1988.0
300070,legendary,12,1909.0
300070,legendary,13,2047.0
300070,legendary,14,1937.0
300070,legendary,15,1934.0
300070,legendary,16,1904.0
300070,legendary,17,1982.0
300070,legendary,18,1852.0
300070,legendary,19,1822.0
300070,legendary,20,1891.0
300070,legendary,21,1867.0
300070,legendary,22,1877.0
300070,legendary,23,1791.0
300070,legendary,24,1936.0
300070,legendary,25,1825.0
300070,legendary,26,1886.0
300070,legendary,27,1781.0
300070,legendary,28,1752.0
300070,legendary,29,1786.0
300070,legendary,30,1797.0
300070,legendary,31,1727.0
300070,legendary,32,1676.0
300070,legendary,33,1730.0
300070,legendary,34,1695.0
300070,legendary,35,1746.0
300070,legendary,36,1723.0
300070,legendary,37,1678.0
300070,legendary,38,1656.0
300070,legendary,39,1729.0
300070,legendary,40,1650.0
300070,legendary,41,1686.0
300070,legendary,42,1696.0
300070,legendary,43,1685.0
300070,legendary,44,1627.0
300070,legendary,45,1539.0
300070,legendary,46,1619.0
300070,legendary,47,1638.0
300070,legendary,48,1625.0
